# id,z,y,x
468075,2,5,3
468076,2,5,3
468077,2,5,3
468078,2,5,2
468079,1,5,3
468080,2,6,2
468081,2,5,2
468082,2,5,3
468083,2,5,2
468084,2,5,3
468085,2,5,2
468086,2,5,3
468087,2,5,3
468088,1,5,3
468089,2,5,3
468090,1,5,3
468091,2,5,3
468092,2,5,3
468094,2,5,2
468095,2,5,3
468096,2,5,2
468097,1,5,3
468098,2,5,3
468099,2,5,3
468100,2,5,3
468101,1,5,3
468102,2,5,3
468103,1,5,3
468105,2,5,3
468106,2,5,2
468107,2,6,2
468108,2,6,2
468109,1,5,3
468110,1,5,3
468111,2,5,2
468112,2,6,2
468113,2,5,2
468114,2,6,2
468115,2,6,2
468116,2,6,2
468117,2,6,2
468118,1,5,3
468119,1,5,2
468120,1,5,2
468121,2,5,2
468122,2,6,2
468123,3,6,2
468124,2,6,2
468125,2,5,2
468126,3,6,2
468127,1,6,3
468128,1,6,3
468129,2,5,2
468130,1,6,2
468131,2,6,2
468132,1,6,3
468133,1,5,3
468134,2,6,2
468135,3,6,2
468136,2,5,2
468137,1,5,3
468138,2,6,2
468139,2,5,2
468140,1,5,3
468141,2,5,2
468142,1,6,3
468143,2,6,2
468144,1,5,3
468145,1,6,3
468146,1,6,3
468147,2,5,2
468148,1,6,3
468149,3,6,1
468150,2,5,2
468151,2,5,2
468152,2,5,3
468153,2,6,2
468154,1,6,3
468155,1,5,2
468156,1,5,3
468157,2,5,3
468158,1,5,3
468159,1,5,3
468160,2,5,3
468161,2,5,3
468162,2,5,2
468163,2,5,3
468164,2,5,3
468165,1,5,3
468166,1,5,3
468167,2,5,2
468168,1,6,3
468169,1,5,3
468170,1,5,3
468171,1,5,3
468172,1,5,3
468173,2,5,3
468174,1,5,3
468175,2,5,3
468176,2,5,3
468177,2,5,3
468178,2,5,3
468179,1,5,3
468180,2,5,3
468181,1,5,3
468182,1,5,2
468183,1,5,3
468184,1,5,3
468185,2,5,2
468186,2,5,2
468187,2,5,2
468188,1,5,3
468189,1,5,3
468190,2,5,2
468191,2,5,2
468192,2,5,3
468194,2,5,3
468195,2,5,3
468196,2,5,3
468197,1,5,3
468198,1,5,3
468199,2,5,2
468200,2,5,2
468201,1,5,2
468202,1,5,3
468203,1,5,2
468204,2,5,3
468205,1,5,3
468206,0,5,2
468207,2,5,2
468208,2,5,2
468209,2,5,2
468210,1,5,3
468212,1,6,3
468213,1,5,3
468214,1,6,3
468215,1,6,3
468216,2,6,3
468217,2,6,2
468218,1,6,3
468219,1,5,3
468220,2,6,2
468221,2,5,2
468222,2,5,2
468223,2,5,2
468224,2,5,2
468225,2,6,2
468226,1,5,3
468227,2,5,2
468228,2,5,2
468229,2,6,1
468230,2,6,1
468231,2,5,2
468232,2,5,3
468233,1,5,3
468234,2,5,3
468235,2,5,2
468236,2,6,1
468237,2,6,3
468238,1,5,3
468239,1,5,3
468240,1,5,3
468241,2,5,3
468242,2,5,3
468243,2,6,3
468244,1,6,1
468245,2,5,2
468246,1,5,3
468247,1,5,3
468248,2,5,3
468249,2,6,2
468250,2,6,1
468251,1,5,3
468252,1,5,3
468253,2,5,3
468254,1,5,3
468255,2,6,1
468256,2,6,2
468257,2,6,2
468258,2,5,2
468259,2,5,2
468260,2,5,3
468261,2,5,3
468262,2,5,3
468263,2,5,3
468264,1,5,3
468266,2,5,3
468267,2,5,3
468268,1,5,3
468269,1,5,2
468270,2,5,3
468271,1,5,3
468272,1,5,2
468273,2,5,3
468274,2,5,2
468275,1,5,2
468276,1,5,3
468277,1,5,2
468278,1,5,2
468279,1,5,2
468280,1,5,2
468281,2,5,3
468282,1,5,2
468283,1,6,3
468284,1,5,2
468285,1,5,3
468286,1,5,2
468287,1,5,2
468288,2,5,3
468289,1,5,3
468290,1,5,2
468291,1,5,3
468292,1,5,2
468293,2,5,2
468294,1,5,3
468295,1,5,2
468296,2,5,2
468297,2,5,2
468298,1,5,2
468299,2,5,3
468300,1,5,2
468301,2,5,2
468302,2,5,2
468303,2,5,2
468304,1,6,2
468305,1,6,2
468306,1,6,3
469884,2,5,2
469885,2,6,2
469886,2,6,2
469888,2,6,2
469889,1,6,2
469890,2,6,2
469891,1,6,2
469892,2,6,2
469893,1,6,2
469894,2,5,2
469896,2,6,2
469898,2,5,2
469899,1,6,2
469900,2,6,2
469901,2,5,2
469902,2,6,2
469903,1,6,2
469904,2,6,2
469905,1,6,2
469906,2,6,2
469907,2,6,2
469908,1,5,2
469909,1,6,2
469910,1,6,2
469911,1,6,2
469912,2,5,2
469913,1,6,2
469914,1,5,2
469915,2,5,2
469916,1,5,2
469917,2,6,2
469918,2,5,2
469919,2,5,2
474913,1,5,2
474914,1,5,3
474915,1,5,3
474916,1,5,3
474917,1,5,3
474918,2,5,3
474919,1,5,3
474920,1,5,2
474921,1,5,3
474923,2,5,3
474924,1,5,3
474927,1,5,2
474928,1,5,3
474929,1,5,3
474930,2,5,3
474931,1,5,3
474932,1,5,3
474933,1,5,3
474934,1,5,3
474935,1,5,3
474936,1,5,3
474937,1,5,3
474938,1,5,2
474939,1,5,3
474940,1,5,3
474941,1,5,3
474942,2,5,2
474943,1,5,3
474944,1,5,3
474945,1,5,3
474946,1,5,2
474947,1,5,3
474948,1,5,3
474949,1,5,3
474950,2,5,3
474951,2,5,2
474952,1,6,2
474953,2,5,2
474954,1,6,3
474955,2,5,2
474956,1,6,2
474957,2,5,2
474958,1,6,3
474959,2,5,2
474960,1,5,3
474962,2,5,2
474963,1,6,2
474964,2,5,2
474965,1,6,3
474966,2,5,3
474967,1,6,3
474968,2,5,3
474969,1,6,3
474970,2,6,2
474971,1,5,3
474972,2,5,2
474973,1,6,3
474974,2,5,2
474975,1,5,3
474976,2,5,2
474977,1,6,2
474978,2,5,2
474979,1,5,3
474980,2,5,2
474981,1,6,2
474982,2,5,2
474983,1,5,3
474984,2,5,2
474985,1,5,3
474986,2,6,2
474987,1,5,3
474988,2,5,2
474989,1,5,2
474990,2,5,3
474991,1,6,3
474992,2,5,2
474993,1,5,3
474994,2,5,2
474995,1,6,3
474996,2,5,2
474997,1,6,3
474998,2,5,2
474999,1,5,2
475000,2,5,2
475001,1,5,2
475002,1,5,3
475003,1,5,3
475004,2,5,2
475005,1,5,3
475006,2,5,3
475007,1,5,3
475009,1,5,2
475010,1,5,3
475011,1,5,3
475012,2,5,3
475013,2,5,2
475014,1,5,3
475015,2,5,3
475016,2,5,3
475017,2,5,3
475018,2,5,3
475019,2,5,3
475020,1,5,3
475021,2,5,3
475022,1,5,2
475023,2,5,3
475024,2,5,3
475025,1,5,3
475026,2,5,3
475028,1,5,3
475029,1,5,3
475030,1,5,3
475031,1,5,3
475033,1,5,3
475034,2,5,3
475035,1,5,3
475036,2,5,3
475037,2,5,3
475038,2,5,3
475039,1,5,3
475040,2,5,3
475041,1,5,2
475042,2,5,3
475043,1,5,3
475044,1,5,3
475045,1,5,3
475046,1,5,3
475047,1,5,2
475049,2,5,3
475050,1,5,2
475051,1,5,3
475053,2,5,2
475054,1,6,3
475055,2,5,3
475056,1,6,3
475057,2,5,2
475058,1,6,3
475059,2,5,3
475060,1,6,3
475061,2,6,2
475062,1,6,3
475063,2,5,3
475064,1,6,3
475065,2,5,3
475066,1,6,3
475067,2,6,2
475068,1,5,2
475069,2,6,3
475070,1,6,3
475071,2,5,3
475072,1,6,3
475073,2,5,2
475074,1,5,3
475075,2,5,3
475076,1,5,2
475077,2,5,3
475078,1,6,3
475079,2,6,3
475080,1,6,3
475081,2,5,2
475082,1,5,3
475083,2,5,2
475084,1,5,3
475085,2,5,3
475086,1,6,3
475087,2,5,3
475088,1,6,3
475089,2,5,3
475090,1,5,3
475091,2,6,3
475092,1,6,3
475093,2,5,2
475094,1,5,3
475095,2,5,3
475096,1,6,3
475097,2,5,3
475098,1,6,3
475101,2,5,3
475102,1,6,3
475103,2,5,3
475104,1,5,2
475105,1,6,3
475106,1,5,3
475107,1,5,2
475108,1,5,2
475109,1,5,3
475110,1,5,2
475111,1,5,2
475112,1,5,3
475287,1,5,2
475288,1,5,2
475289,1,5,3
475290,1,5,3
475291,1,5,3
475292,1,5,3
475293,1,5,3
475294,1,5,3
475295,1,5,3
475296,1,5,3
475297,1,5,3
475298,1,5,2
475299,1,5,3
475300,1,5,2
475301,1,5,3
475302,1,5,3
475303,1,5,3
475305,1,5,3
475306,1,5,3
475307,1,5,3
475308,1,5,3
475309,1,5,3
475310,1,5,3
475311,1,5,3
475312,1,5,3
475313,1,5,3
475314,1,5,3
475315,1,5,3
475316,1,5,3
475317,1,5,3
475318,1,5,3
475319,1,5,3
475320,1,5,3
475321,1,5,3
475322,1,5,3
475323,1,5,3
475324,1,5,3
475325,1,5,3
475326,1,5,3
475327,1,5,3
475328,1,5,3
475329,1,5,2
475330,1,5,3
475331,1,5,3
475332,1,5,3
475333,1,5,3
475334,2,5,2
475335,1,5,3
475336,1,5,3
475337,1,5,3
475338,1,6,3
475339,2,6,2
475340,1,5,2
475341,2,5,2
475342,1,5,2
475343,1,5,2
475344,2,5,2
475345,1,6,2
475346,2,5,2
475347,3,5,2
475348,2,5,2
475349,1,6,3
475350,1,5,3
475351,0,5,3
475352,2,5,2
475353,1,5,2
475354,1,6,2
475355,1,6,2
475356,2,5,2
475357,1,5,2
475358,1,6,2
475362,1,5,2
475364,1,5,2
475365,1,5,2
475366,2,5,2
475367,1,5,3
475368,1,5,3
475369,1,5,3
475370,2,5,2
475371,2,5,2
475372,2,6,2
475373,2,6,2
475374,1,5,2
475375,2,5,2
475376,1,6,2
475377,1,5,2
475378,2,5,2
475379,1,5,2
475380,1,5,2
475381,1,6,2
475382,2,6,3
475383,2,5,2
475384,2,5,2
475385,2,5,2
475386,1,5,2
475387,2,6,2
475388,1,5,3
475389,1,5,3
475390,1,5,2
475391,1,5,2
475392,1,5,3
475393,1,5,3
475394,1,5,3
475395,1,5,3
475396,1,5,2
475397,1,5,3
475398,1,5,3
475399,1,5,3
475400,1,5,2
475401,1,5,3
475402,1,5,3
475403,1,5,3
475404,1,5,3
475405,1,5,3
475406,1,5,2
475407,1,5,2
475408,1,5,3
475409,1,5,3
475410,1,5,3
475411,1,5,3
475412,1,5,3
475413,1,5,2
475414,1,5,2
475415,1,5,3
475416,1,5,3
475417,1,5,2
475418,1,5,2
475419,1,5,3
475420,1,5,3
475421,1,5,3
475422,1,5,3
475423,1,5,3
475424,1,5,2
475425,1,5,3
475426,1,5,2
475427,1,5,2
475429,1,5,3
475430,1,5,3
475431,1,5,2
475432,1,5,3
475433,1,5,3
475434,1,5,3
475435,1,5,3
475437,1,5,2
475438,1,5,3
475439,1,5,3
475440,1,5,2
475441,1,5,2
475442,1,5,2
475443,1,5,2
475444,1,5,2
475445,1,5,2
475446,1,5,2
475447,1,5,3
475448,1,6,2
475449,1,5,2
475450,1,5,3
475451,1,5,3
475452,1,5,3
475453,1,5,3
475454,1,5,3
475456,1,5,3
475457,1,5,3
475458,1,5,2
475459,1,5,2
475460,1,5,2
475461,2,6,3
475462,2,6,2
475463,2,5,2
475465,1,5,3
475466,1,5,2
475467,1,5,2
475468,2,5,2
475469,1,6,3
475470,1,5,3
475471,1,5,3
475472,1,5,3
475473,1,6,3
475474,1,5,3
475475,1,5,2
475476,1,5,2
475477,1,5,2
475478,1,5,3
475479,1,5,2
475481,2,5,2
475482,2,5,2
475484,1,5,2
475485,1,5,2
475486,1,5,2
475487,1,5,3
475488,1,5,3
475489,1,5,3
475490,1,5,3
475491,1,5,3
475492,2,5,2
475493,2,5,2
479619,2,6,2
479620,2,6,2
479621,2,4,2
479622,1,5,2
479623,2,6,2
479624,1,6,2
479625,1,5,3
479626,1,5,2
479628,1,6,2
479629,1,6,2
479630,2,6,2
479631,2,6,2
479632,1,5,2
479633,1,5,2
479634,1,5,2
479635,1,6,3
479636,1,5,3
479637,1,5,2
479638,1,5,2
479639,1,6,3
479640,1,5,2
479641,2,5,2
479642,1,6,3
479645,1,5,2
479646,1,6,3
479647,1,6,3
479648,1,6,3
479649,1,6,2
479650,1,5,2
479651,1,5,2
479652,1,5,2
479653,1,6,3
479654,1,5,3
479655,1,5,2
479656,1,5,2
479657,1,6,2
479658,1,6,2
479660,1,6,3
479661,1,5,3
479662,1,5,2
479663,1,5,2
479665,1,5,3
479667,1,5,3
479668,1,5,2
479669,1,6,3
479671,1,5,3
479672,1,5,2
479673,1,5,2
479674,1,6,2
479675,1,6,2
479676,1,6,3
479677,2,6,2
479678,2,6,3
479679,2,6,2
479680,1,6,3
479681,2,6,2
479682,1,6,3
479683,2,6,2
479684,1,6,3
479685,2,6,2
479686,1,6,2
481016,2,6,2
481017,1,6,3
481018,2,6,2
481019,1,6,3
481020,2,6,2
481021,1,6,3
481023,1,6,3
481024,2,6,2
481025,1,6,3
481026,2,6,2
481027,1,6,3
481028,2,6,2
481029,0,6,3
481030,2,6,2
481031,1,6,2
481032,2,6,2
481033,0,6,3
481034,2,6,2
481035,1,6,3
481036,2,6,2
481037,1,6,2
481038,2,6,2
481040,2,6,2
481042,2,6,2
481043,1,6,3
481046,2,6,2
481047,1,6,3
481048,2,6,2
481051,0,6,3
481055,1,6,3
481056,2,6,2
481058,2,6,2
481060,2,6,2
481062,2,6,2
481063,1,6,3
481065,0,6,3
481066,1,6,2
481067,1,6,2
481068,1,6,3
481069,1,6,2
481070,1,6,2
481071,1,6,2
481072,1,6,2
481073,1,6,3
481074,1,6,3
481075,1,6,2
481076,1,6,2
481077,1,6,2
481078,1,6,2
481079,1,6,2
481080,1,6,2
481081,1,6,2
481082,1,6,2
481084,1,6,3
481085,1,6,3
481087,1,6,2
481088,1,6,2
481089,1,6,2
481090,1,6,2
481091,1,6,2
481092,1,6,2
481093,1,6,2
481095,1,6,3
481097,1,6,2
481098,1,6,2
481099,1,6,3
481100,1,6,2
481102,1,6,3
481103,1,6,2
481104,1,6,2
481105,1,6,3
481106,1,6,3
481107,1,6,2
481108,1,5,2
481109,1,6,3
481110,1,6,2
481111,1,6,2
481112,1,6,3
481114,1,6,2
481115,1,6,2
481116,1,6,3
481117,1,6,3
481118,1,6,2
481119,0,6,3
481120,2,6,2
481121,1,6,3
481122,2,6,2
481123,1,6,3
481125,1,6,3
481126,2,6,2
481127,1,6,2
481128,2,6,2
481129,1,6,3
481130,2,6,2
481131,1,6,3
481132,2,6,2
481133,1,6,3
481134,2,6,2
481135,1,6,3
481136,2,6,3
481137,0,6,3
481138,2,6,2
481139,1,6,3
481140,2,6,2
481141,1,6,3
481142,1,6,2
481143,1,6,3
481144,2,6,2
481145,1,6,3
481146,1,6,2
481147,1,6,3
481148,1,6,2
481149,1,6,3
481150,1,6,2
481151,1,6,3
481152,2,6,2
481153,1,6,3
481154,1,6,2
481156,2,6,2
481158,2,6,2
481159,1,6,3
481160,2,6,2
481161,0,6,3
481162,2,6,2
481163,1,6,3
481164,2,6,2
481166,2,6,2
481167,1,6,3
481168,1,6,2
481169,1,6,2
481170,1,6,3
481171,1,6,3
481173,1,6,2
481174,1,6,2
481175,1,6,2
481176,1,6,2
481178,1,6,2
481179,2,6,3
481181,2,6,2
481182,1,6,2
481183,1,6,2
481186,1,6,2
481187,1,6,2
481188,1,6,3
481189,1,6,3
481191,2,6,2
481192,1,6,2
481193,1,6,3
481195,1,6,2
481196,1,6,2
481197,1,6,2
481199,2,6,2
481200,1,6,2
481201,1,6,2
481202,2,5,3
481203,1,6,3
481204,1,6,2
481205,1,6,2
481206,1,6,2
481207,1,6,2
481208,1,6,2
481209,1,6,2
481210,1,6,2
481211,1,6,2
481212,1,6,2
481213,1,6,3
481214,1,6,2
481215,1,6,2
481216,1,6,3
481217,1,6,2
481218,1,6,3
481219,2,6,2
481221,1,6,2
481222,2,6,2
481223,2,6,3
481225,1,6,3
481226,2,6,2
481227,2,6,2
481228,2,6,2
481229,2,6,2
481230,2,6,3
481232,2,6,2
481233,2,6,3
481234,1,6,2
481235,2,6,2
481236,1,6,2
481237,2,6,2
481238,2,6,2
481239,2,6,2
481240,2,6,2
481241,1,6,2
481242,2,6,2
481243,2,6,2
481244,2,6,2
481245,1,6,2
481246,2,6,2
481248,2,6,2
481249,2,6,2
481250,2,6,2
481252,2,6,2
481253,2,6,2
481254,2,6,2
481256,2,6,2
481257,2,6,2
481258,2,6,2
481259,2,6,2
481260,2,6,2
481261,2,6,2
481262,2,6,2
481263,2,6,2
481264,2,6,2
481265,1,6,3
481266,2,6,2
481267,2,6,2
481268,1,6,2
481269,1,6,2
481271,1,6,2
481272,1,6,2
481273,1,6,2
481274,1,6,3
481275,1,6,2
481276,1,6,3
481277,1,6,2
481279,1,6,2
481280,1,6,2
481281,1,6,2
481284,2,6,2
481286,2,6,2
481287,2,6,3
481288,1,6,3
481289,1,6,2
481290,1,6,2
481292,1,6,2
481294,1,6,2
481295,2,5,3
481296,1,6,2
481297,1,6,2
481298,1,6,2
481299,1,6,3
481300,1,6,3
481301,1,6,2
481302,1,6,3
481304,2,6,2
481305,1,6,3
481306,2,6,2
481307,1,6,2
481308,1,6,3
481310,1,5,2
481311,2,6,3
481312,1,6,3
481313,1,6,2
481314,1,6,3
481316,2,6,2
481317,1,5,3
481318,1,6,2
481319,1,6,2
481320,1,6,2
481321,2,6,3
481322,2,6,2
481323,2,6,2
481324,2,6,2
481325,2,6,2
481326,2,6,2
481327,2,6,2
481328,2,6,2
481330,2,6,2
481331,2,6,2
481332,2,6,2
481333,2,6,2
481334,2,6,2
481335,2,6,2
481336,2,6,2
481337,2,6,2
481338,2,6,2
481339,2,6,2
481341,2,6,2
481342,2,6,2
481343,2,6,2
481344,2,6,2
481346,3,6,2
481347,2,6,2
481348,2,6,2
481349,2,6,2
481351,2,6,2
481353,2,6,2
481354,2,6,2
481355,2,6,2
481356,2,6,2
481357,1,6,2
481358,2,6,2
481360,2,6,2
481361,2,6,2
481363,2,6,2
481364,2,6,2
481366,2,6,2
481367,2,6,2
481368,2,6,2
481369,2,6,2
481370,2,0,5
481373,1,6,3
481376,1,6,2
481377,1,6,3
481379,1,6,2
481380,1,6,3
481381,1,6,3
481384,1,5,3
481385,1,6,3
481388,1,6,2
481389,2,6,2
481390,1,6,2
481392,1,6,2
481393,1,6,2
481394,1,6,3
481395,1,6,2
481397,1,6,3
481398,2,6,2
481399,1,6,2
481401,2,5,3
481403,1,6,2
481404,1,6,2
481405,1,6,3
481408,1,6,2
481409,1,6,2
481412,2,5,3
481413,1,6,2
481416,2,6,2
481417,1,6,3
481419,1,6,2
481420,1,6,3
481421,1,6,2
481422,1,6,3
481423,1,6,2
481427,1,6,3
481429,2,6,2
481431,2,6,2
481432,2,6,2
481433,3,1,6
481435,1,6,2
481436,2,6,2
481437,1,6,3
481439,1,6,3
481440,1,6,2
481442,2,6,2
481443,2,6,2
481444,2,6,3
481445,1,6,2
481447,2,6,2
481448,2,6,2
481451,1,6,3
481452,1,6,2
481456,2,6,2
481458,1,6,2
481459,1,6,2
481460,1,6,2
481461,2,6,3
499866,2,6,3
499868,1,6,3
499869,1,6,3
499870,1,6,2
499871,1,6,3
499873,1,6,3
499875,1,6,3
499876,1,6,3
499877,2,6,2
500760,1,2,3
500761,1,2,3
500762,1,2,3
500763,1,2,2
500764,1,2,3
500765,1,2,2
500766,1,2,2
500767,1,2,3
500768,1,0,3
500770,1,2,3
500772,0,2,3
500773,1,2,3
500774,1,2,3
500775,1,2,2
500777,1,2,3
500778,1,2,3
500779,1,2,3
500780,1,2,2
500781,0,2,2
500782,1,2,3
500784,0,2,3
502496,1,5,2
502497,1,6,3
502498,1,5,2
502506,1,5,3
502511,1,5,2
504309,2,6,2
504311,2,5,2
504313,1,5,2
504315,2,5,2
504317,2,5,2
504320,1,6,3
504321,2,5,2
504323,2,5,2
506356,2,5,2
506357,2,5,2
506358,1,5,3
506359,1,5,3
506360,2,5,3
506361,1,5,2
506362,2,5,3
506363,1,5,2
506364,2,5,3
506365,1,5,3
506366,1,5,3
506367,2,5,2
506368,2,5,3
506369,1,5,3
506370,2,5,3
506371,1,5,2
506372,1,5,3
506373,2,5,3
506374,2,5,2
506375,1,5,3
506376,1,5,3
506378,2,5,3
506379,1,5,2
506380,1,5,3
506381,1,5,3
506382,1,5,2
506383,1,5,2
506385,1,5,3
506386,2,5,3
506387,1,5,3
506388,1,5,3
506389,1,5,3
506390,1,5,3
506391,2,5,3
506392,1,5,3
506393,1,5,3
506394,1,5,3
506396,1,5,2
506397,1,5,3
506398,1,5,3
506399,1,5,3
506400,2,5,3
506401,1,5,3
506404,1,5,2
506405,2,5,2
506406,1,5,2
506407,2,5,2
506408,1,6,3
506409,1,5,2
506410,1,5,3
506411,2,5,2
506412,1,5,3
506413,2,5,2
506414,1,5,2
506415,1,5,3
506416,1,5,3
506417,1,5,2
506634,2,6,3
506635,2,6,3
506636,2,6,3
506637,2,6,3
506638,2,6,3
506639,2,6,3
506640,2,6,3
506641,2,6,3
506642,2,6,2
506643,2,6,2
506644,2,6,2
506645,2,5,3
506646,2,5,2
506647,2,5,3
506648,2,6,2
506649,2,6,3
506650,2,6,2
506651,1,5,3
506652,2,5,2
506653,2,5,3
506654,2,6,2
506655,2,6,3
506656,2,6,2
506657,2,5,3
506658,3,6,2
506659,2,6,3
506660,2,6,2
506661,2,5,3
506662,2,5,2
506663,2,5,3
506664,2,6,2
506665,2,5,3
506666,2,6,3
506667,2,5,3
506668,2,6,2
506669,2,5,3
506670,2,5,2
506671,2,5,3
506672,2,5,2
506673,2,5,3
506674,2,6,2
506675,2,5,3
506676,2,6,2
506677,2,5,3
506678,2,6,2
506679,2,5,3
506680,2,5,2
506681,1,5,3
506682,2,5,2
506683,2,5,3
508378,2,6,2
508379,2,6,2
508384,2,6,2
508385,2,6,3
508389,2,6,2
508391,2,6,2
508395,2,6,2
508396,2,6,3
508399,2,6,2
508404,2,6,2
508405,2,6,3
508409,2,6,2
508410,1,6,2
508411,2,6,2
508417,2,6,2
508418,2,6,2
510999,3,7,4
511000,4,7,4
511001,3,7,4
511002,4,7,4
511003,4,7,4
511004,4,6,4
511005,4,6,4
511006,3,7,4
511007,4,7,4
511008,4,7,4
511009,4,7,4
511010,4,7,4
511011,4,7,4
511012,4,7,4
511013,3,7,4
511014,4,6,4
511015,4,6,4
511016,4,7,3
511017,2,7,4
511018,4,6,3
511019,2,7,4
511020,4,6,3
511021,3,6,4
511022,4,6,3
511023,2,7,4
511024,4,6,3
511025,2,7,4
511026,4,6,3
511027,2,6,4
511028,4,6,3
511029,3,6,4
511030,4,6,3
511031,2,7,4
511032,4,6,3
511033,3,6,4
511034,4,6,3
511035,3,7,4
511036,4,6,3
511037,2,6,4
511038,4,6,3
511039,2,6,4
511040,4,6,3
511041,2,6,4
511042,4,6,3
511043,3,6,4
511045,4,6,3
511046,3,7,4
511047,4,6,3
511048,3,6,4
511049,4,6,3
511050,4,6,3
511051,3,6,4
511052,4,6,3
511053,2,6,4
511054,4,6,3
511055,3,6,4
511056,4,6,3
511057,3,6,4
511058,4,6,3
511059,3,6,4
511060,4,6,3
511061,3,6,4
511062,4,6,3
511063,3,6,4
511065,4,6,3
511066,4,6,3
511067,3,6,4
511068,4,7,3
511069,4,7,3
511070,4,6,3
511071,4,7,3
511072,4,7,4
511073,4,7,4
511074,3,7,4
511075,4,7,4
511076,4,7,4
511077,4,7,4
511078,4,7,4
511079,4,7,4
517127,2,6,3
517128,1,6,2
517129,1,6,2
517130,1,6,3
517132,2,6,2
517133,2,6,2
517134,1,6,2
517135,1,6,2
517136,2,6,3
517137,1,6,2
517138,1,6,3
517139,1,6,3
517140,1,6,2
517141,2,6,2
517142,1,6,2
517143,2,6,2
517144,2,6,2
517146,1,6,2
517147,1,6,3
517148,1,6,3
517149,1,6,2
517150,1,6,2
517151,2,6,2
517152,1,6,3
517153,2,6,3
517154,2,6,2
517155,1,6,3
517156,1,6,3
517157,2,6,2
517159,2,6,2
517160,2,6,3
517161,2,6,3
517162,2,6,2
517163,2,6,2
517164,2,6,3
517165,2,6,3
517166,2,6,2
517167,2,6,2
517168,2,6,2
517169,1,6,2
517170,2,6,3
517171,2,6,2
517172,1,5,2
517173,2,6,2
517174,2,6,2
517175,2,6,2
517177,2,6,2
517178,1,6,3
517179,2,6,2
517180,2,6,2
517181,2,6,2
517182,2,6,2
517183,1,6,2
517184,2,6,3
517185,1,6,3
517186,2,6,2
517187,2,6,2
517188,2,6,2
517189,1,6,3
517190,2,6,2
517193,2,6,2
517194,2,6,2
517195,2,6,2
517196,1,5,2
517197,2,6,2
517198,1,6,2
517199,2,6,3
517200,2,6,2
517201,2,6,2
517202,2,6,2
517203,1,6,3
517204,1,6,2
517205,2,6,2
517206,1,6,2
517207,1,6,2
517208,2,6,2
517209,2,6,3
517210,1,6,2
517211,1,6,2
517212,1,6,2
517213,2,6,2
517214,1,6,2
517215,1,6,3
517216,1,6,3
517217,1,6,3
517218,1,6,2
517219,1,6,2
517220,1,6,3
517221,1,6,3
517222,1,6,2
517223,1,6,3
517224,1,6,3
517225,1,6,3
517226,1,6,2
518362,2,6,2
518363,1,6,2
518364,1,6,3
518365,1,6,3
518366,2,6,3
518367,1,6,3
518368,1,6,3
518369,2,6,3
518370,1,6,2
518371,1,6,2
518372,1,6,3
518373,1,6,3
518374,1,6,3
518375,2,6,2
518376,1,6,2
518377,1,6,2
518378,1,6,2
518379,1,6,3
518380,1,6,3
518381,1,6,3
518382,1,6,3
518383,1,6,2
518384,1,6,3
518385,1,6,3
518386,1,6,3
518388,1,6,3
518390,2,6,2
518391,1,6,2
518392,1,6,3
518394,1,6,3
523814,1,6,3
523815,1,6,2
523816,2,6,2
523817,1,6,3
523818,1,6,3
523819,1,6,3
523820,1,6,3
523821,1,6,3
523822,1,6,3
523823,2,6,3
523824,1,6,3
523825,1,6,3
523826,1,6,3
523827,1,6,3
523828,2,6,3
523829,1,6,3
523830,1,6,3
523831,2,6,3
523832,2,6,3
523833,2,6,3
523834,2,6,3
523836,1,6,3
523837,2,6,2
523838,1,6,3
523839,1,6,3
523840,2,6,3
523841,1,6,3
523842,1,6,3
523843,2,6,2
523844,1,6,3
523845,1,6,3
523846,1,6,3
523847,1,6,3
523848,2,6,2
523849,1,6,3
523850,1,6,3
523851,2,6,2
523852,1,6,3
523853,1,6,3
523854,2,6,3
523855,1,6,3
523856,2,6,3
523857,2,6,2
523859,2,6,3
524509,3,6,2
524510,3,6,2
524511,3,6,2
530622,1,6,3
530623,1,6,3
530624,1,6,3
530625,2,6,3
530626,2,6,2
530627,2,6,3
530628,2,6,3
530629,2,6,3
530630,2,5,2
530631,2,6,3
530632,2,6,3
530633,2,5,3
530634,2,6,2
530635,2,6,3
530636,2,6,3
530637,2,6,2
530638,2,6,3
530639,2,6,3
530640,2,6,2
530641,2,6,3
530642,1,6,3
530643,1,6,3
530644,2,6,3
530645,1,6,3
530646,1,6,2
530647,1,6,3
530648,1,6,2
530649,1,6,2
530650,2,6,3
530651,2,6,3
530652,2,6,2
530653,1,6,3
530654,2,6,2
530655,2,6,2
530656,2,6,3
530657,2,6,2
530658,2,6,3
530659,1,6,3
530660,2,6,2
530661,2,6,3
530662,2,6,3
530663,1,6,2
530664,2,6,2
530665,2,6,3
530666,1,6,3
530667,2,6,2
530668,2,6,2
530669,2,6,2
530670,1,6,2
530671,1,6,2
530672,2,6,3
530673,2,6,2
530674,2,6,2
530675,2,6,2
530676,2,6,2
530677,2,6,2
530678,2,5,3
530679,2,5,3
530680,1,5,3
530681,1,6,3
530682,1,6,3
530683,1,5,3
530684,1,5,3
530685,1,5,2
530686,1,5,3
530687,1,5,2
530688,1,6,3
530689,2,6,3
530690,1,5,2
530691,1,6,3
530692,1,6,3
530693,2,6,3
530694,1,6,3
530695,2,6,2
530696,2,6,2
530697,2,6,2
530698,2,6,2
