# id,z,y,x
475323,1,6,3
475324,1,6,3
475325,2,7,5
475326,1,6,3
475327,1,5,3
475328,1,6,2
475329,2,6,2
475330,1,6,2
475331,1,5,3
475332,2,5,2
475333,3,6,2
475334,1,6,2
475335,1,5,1
475336,1,6,3
475337,3,5,1
475338,1,6,2
475339,0,7,3
475340,2,6,3
475341,1,6,3
475342,1,6,5
475343,1,6,2
475344,1,6,2
475345,1,7,4
475346,2,6,2
475347,2,6,2
475348,0,7,2
475349,2,7,5
475350,1,6,3
475351,2,6,2
475352,2,5,2
475353,2,6,4
475354,1,5,3
475355,0,7,4
475356,2,6,2
475357,1,6,2
475358,1,5,2
475362,1,6,2
475364,3,3,2
475365,1,5,3
475366,1,6,3
475367,1,6,2
475368,3,7,4
475369,2,6,2
475370,1,6,2
475371,2,5,2
475372,0,6,2
475373,3,5,2
475374,4,7,2
475375,2,6,2
475376,1,6,3
475377,1,5,2
475378,0,7,2
475379,2,6,3
475380,1,7,3
475381,3,7,5
475382,2,5,2
475383,1,6,2
475384,2,6,2
475385,0,7,2
475386,1,7,5
475387,1,6,2
475388,1,6,2
475389,5,7,3
475390,2,6,3
475391,1,6,2
475392,1,6,3
475393,2,6,2
475394,1,5,3
475395,0,5,2
475396,1,5,2
475397,0,7,4
475398,1,7,4
475399,2,5,2
475400,2,5,3
475401,2,5,2
475402,1,6,3
475403,2,6,2
475404,0,7,3
475405,1,5,2
475406,2,6,2
475407,1,6,3
475408,2,5,3
475409,1,6,3
475410,1,6,2
475411,1,6,2
475412,3,6,3
475413,0,7,3
475414,2,5,2
475415,1,5,3
475416,2,5,2
475417,2,7,0
475418,1,6,3
475419,1,6,2
475420,1,7,1
475421,2,6,3
475422,0,5,2
475423,2,6,2
475424,1,6,2
475425,1,6,3
475426,1,6,3
475427,1,6,2
475429,3,6,1
475430,2,5,2
475431,2,6,2
475432,1,6,3
475433,1,5,3
475434,1,6,2
475435,4,6,3
475437,2,5,3
475438,1,6,2
475439,2,6,2
475440,0,7,1
475441,2,6,2
475442,0,7,3
475443,1,5,2
475444,1,6,3
475445,0,5,2
475446,1,6,2
475447,1,6,1
475448,2,6,2
475449,2,6,2
475450,2,5,3
475451,1,5,2
475452,1,6,2
475453,0,7,2
475454,2,7,4
475456,2,6,2
475457,2,6,3
475458,2,6,2
475459,2,6,1
475460,1,6,2
475461,0,6,2
475462,1,6,2
475463,0,5,2
475465,4,7,3
475466,2,6,2
475467,1,6,2
475468,1,5,2
475469,0,7,3
475470,0,7,2
475471,2,5,3
475472,1,6,2
475473,1,6,1
475474,2,5,2
475475,1,5,3
475476,0,6,2
475477,1,6,2
475478,6,4,5
475479,2,5,2
475481,1,6,3
475482,2,7,4
475484,0,7,3
475485,1,6,2
475486,2,7,4
475487,0,6,3
475488,1,7,0
475489,0,7,4
475490,0,7,3
475491,1,6,2
475492,1,5,3
475493,1,6,2
479619,5,2,0
479620,2,6,3
479621,0,6,3
479622,1,6,3
479623,0,7,1
479624,0,5,2
479625,2,6,3
479626,1,6,3
479628,1,6,2
479629,2,6,3
479630,0,6,3
479631,0,6,3
479632,1,6,2
479633,1,6,3
479634,1,6,2
479635,2,5,2
479636,3,6,4
479637,1,6,2
479638,1,6,3
479639,2,6,2
479640,2,6,2
479641,2,5,3
479642,2,6,1
479645,2,6,4
479646,1,6,3
479647,2,6,2
479648,2,5,2
479649,2,6,2
479650,1,6,3
479651,2,6,3
479652,1,7,0
479653,1,6,2
479654,1,6,2
479655,1,6,2
479656,1,5,2
479657,0,6,2
479658,2,6,2
479660,2,5,3
479661,1,5,3
479662,0,6,1
479663,1,7,0
479665,1,5,2
479667,1,6,2
479668,2,6,3
479669,1,6,2
479671,2,6,3
479672,2,6,3
479673,2,6,2
479674,1,6,2
479675,1,6,2
479676,1,6,2
479677,0,6,2
479678,1,7,0
479679,2,5,1
479680,2,6,2
479681,1,6,3
479682,1,6,3
479683,0,6,3
479684,1,6,2
479685,1,6,2
479686,2,5,2
481016,1,6,3
481017,1,6,3
481018,1,6,3
481019,1,6,3
481020,0,6,2
481021,1,6,3
481023,2,6,5
481024,0,6,2
481025,1,6,2
481026,1,6,3
481027,1,6,2
481028,1,6,3
481029,0,6,3
481030,1,6,3
481031,1,6,2
481032,1,6,3
481033,0,6,2
481034,0,6,2
481035,1,6,3
481036,0,6,2
481037,0,6,2
481038,1,6,3
481040,2,6,3
481042,1,6,4
481043,1,6,2
481046,0,6,3
481047,1,6,6
481048,0,6,3
481051,0,6,3
481055,0,6,3
481056,0,7,1
481058,1,6,2
481060,2,6,6
481062,0,6,2
481063,1,6,2
481065,2,6,3
481066,0,6,2
481067,0,6,2
481068,0,7,3
481069,1,6,3
481070,1,6,3
481071,0,6,3
481072,1,6,2
481073,3,6,1
481074,1,6,3
481075,1,6,3
481076,0,6,3
481077,3,5,1
481078,0,6,3
481079,1,7,5
481080,0,6,3
481081,0,6,2
481082,3,6,1
481084,1,6,2
481085,1,6,3
481087,1,6,3
481088,1,6,2
481089,0,6,3
481090,0,6,3
481091,2,7,0
481092,1,6,3
481093,0,6,3
481095,0,7,2
481097,0,6,3
481098,1,6,2
481099,3,6,1
481100,0,6,3
481102,1,6,3
481103,3,6,1
481104,0,6,3
481105,3,6,2
481106,0,6,2
481107,0,6,3
481108,3,6,0
481109,0,6,3
481110,2,6,2
481111,1,6,3
481112,1,6,2
481114,0,6,5
481115,0,6,3
481116,1,6,2
481117,0,6,3
481118,0,6,3
481119,1,7,4
481120,1,6,3
481121,0,6,3
481122,1,6,2
481123,1,6,2
481125,1,6,3
481126,2,6,3
481127,1,6,2
481128,0,6,2
481129,0,7,0
481130,1,7,3
481131,0,6,3
481132,0,6,3
481133,1,6,2
481134,0,6,3
481135,1,6,3
481136,1,6,3
481137,0,6,3
481138,1,6,3
481139,2,6,2
481140,2,6,3
481141,0,7,2
481142,0,7,1
481143,0,6,2
481144,3,6,1
481145,1,6,3
481146,1,6,3
481147,1,6,2
481148,0,6,2
481149,0,6,3
481150,1,6,2
481151,3,6,0
481152,1,6,3
481153,1,6,3
481154,0,6,3
481156,3,6,1
481158,0,6,2
481159,0,6,3
481160,3,6,1
481161,3,6,0
481162,1,6,3
481163,1,6,3
481164,1,6,2
481166,0,7,2
481167,0,6,3
481168,1,6,4
481169,1,6,4
481170,2,6,2
481171,3,6,3
481173,2,6,1
481174,2,6,2
481175,2,6,1
481176,3,6,1
481178,2,6,1
481179,0,6,2
481181,2,6,4
481182,0,6,4
481183,2,6,3
481186,2,5,2
481187,2,5,3
481188,1,6,2
481189,0,6,2
481191,2,5,5
481192,0,6,2
481193,2,6,3
481195,2,6,3
481196,2,6,3
481197,0,6,1
481199,2,6,2
481200,0,6,3
481201,0,6,3
481202,3,6,4
481203,3,5,2
481204,0,6,3
481205,2,6,1
481206,1,6,2
481207,2,6,3
481208,1,6,3
481209,1,6,3
481210,1,6,1
481211,0,6,3
481212,3,5,3
481213,0,6,1
481214,2,6,3
481215,2,7,4
481216,1,6,1
481217,1,6,1
481218,1,6,4
481219,2,5,2
481221,3,5,3
481222,0,6,1
481223,2,6,2
481225,3,6,4
481226,1,6,2
481227,1,6,3
481228,0,7,2
481229,0,6,3
481230,3,6,2
481232,0,6,3
481233,2,6,1
481234,1,6,3
481235,2,5,2
481236,2,6,1
481237,1,6,1
481238,2,6,1
481239,2,6,2
481240,1,6,2
481241,1,6,3
481242,1,6,3
481243,1,6,2
481244,1,6,2
481245,2,6,3
481246,1,6,2
481248,2,6,3
481249,2,6,2
481250,1,6,1
481252,3,3,4
481253,4,6,2
481254,0,6,4
481256,2,6,3
481257,0,6,3
481258,1,6,2
481259,0,6,3
481260,1,6,2
481261,0,6,2
481262,2,5,3
481263,0,6,2
481264,1,5,2
481265,1,6,4
481266,0,6,3
481267,2,6,4
481268,1,6,3
481269,1,5,1
481271,1,6,2
481272,2,6,2
481273,1,6,3
481274,1,6,2
481275,3,6,2
481276,0,5,2
481277,2,6,3
481279,0,6,4
481280,0,6,2
481281,2,5,1
481284,3,6,3
481286,1,5,3
481287,2,5,3
481288,1,6,3
481289,1,6,3
481290,3,6,3
481292,1,6,0
481294,0,6,2
481295,0,6,2
481296,2,5,2
481297,2,5,3
481298,1,6,4
481299,2,5,2
481300,0,6,3
481301,1,6,2
481302,2,6,3
481304,3,5,2
481305,1,5,3
481306,2,6,4
481307,0,6,4
481308,3,5,2
481310,0,6,2
481311,2,6,4
481312,0,6,2
481313,3,6,3
481314,0,6,2
481316,0,6,2
481317,0,6,2
481318,3,6,1
481319,3,5,2
481320,0,5,2
481321,2,6,1
481322,1,6,1
481323,2,5,1
481324,3,5,2
481325,1,6,3
481326,3,5,3
481327,0,6,2
481328,3,6,0
481330,0,6,1
481331,3,6,4
481332,0,6,3
481333,1,6,2
481334,2,6,2
481335,1,6,2
481336,1,6,4
481337,0,7,2
481338,1,5,1
481339,3,6,2
481341,0,6,2
481342,2,6,2
481343,2,6,3
481344,1,6,3
481346,0,6,3
481347,2,6,1
481348,3,6,2
481349,0,6,2
481351,0,6,2
481353,1,6,1
481354,2,6,4
481355,1,6,2
481356,0,6,3
481357,1,6,2
481358,1,6,3
481360,0,6,2
481361,0,6,2
481363,2,7,2
481364,1,6,1
481366,2,6,3
481367,0,7,0
481368,0,7,0
481369,1,6,2
481370,3,6,4
481373,2,5,3
481376,0,7,3
481377,2,6,4
481379,0,6,3
481380,0,6,4
481381,3,5,2
481384,2,6,2
481385,2,5,2
481388,1,6,2
481389,0,6,2
481390,1,6,2
481392,0,6,2
481393,0,7,1
481394,5,5,3
481395,0,6,3
481397,1,6,3
481398,0,6,2
481399,1,6,3
481401,0,5,1
481403,1,6,4
481404,2,6,3
481405,2,6,1
481408,1,6,1
481409,0,6,1
481412,4,5,3
481413,3,6,3
481416,1,6,1
481417,1,6,2
481419,0,6,2
481420,1,6,2
481421,3,6,5
481422,1,6,1
481423,1,6,1
481427,2,5,2
481429,1,6,3
481431,1,6,2
481432,3,6,2
481433,0,6,2
481435,2,7,5
481436,1,6,2
481437,0,6,4
481439,2,5,2
481440,2,5,1
481442,2,6,1
481443,2,6,3
481444,1,5,3
481445,0,6,3
481447,4,5,2
481448,1,6,1
481451,0,6,2
481452,2,6,3
481456,1,6,2
481458,1,6,2
481459,1,6,2
481460,2,6,1
481461,2,6,1
499866,0,6,2
499868,0,6,3
499869,0,6,3
499870,0,6,3
499871,2,6,2
499873,0,6,3
499875,0,6,4
499876,2,6,4
499877,1,6,2
500760,3,7,1
500761,2,7,0
500762,0,6,4
500763,1,5,3
500764,1,5,3
500765,2,5,3
500766,1,6,4
500767,2,5,2
500768,0,5,2
500770,0,5,5
500772,2,5,1
500773,1,5,1
500774,3,5,2
500775,2,5,2
500777,1,3,1
500778,0,7,3
500779,0,5,3
500780,2,5,3
500781,1,4,2
500782,0,7,3
500784,1,5,4
502496,0,6,3
502497,0,7,3
502498,0,6,2
502506,2,6,3
502511,0,6,2
504309,0,4,4
504311,4,7,1
504313,1,6,2
504315,1,6,2
504317,2,7,1
504320,1,7,0
504321,2,6,3
504323,4,7,4
506356,1,6,3
506357,0,6,2
506358,5,7,2
506359,2,6,2
506360,1,6,3
506361,2,6,2
506362,1,3,5
506363,1,6,2
506364,5,7,2
506365,0,6,3
506366,1,6,2
506367,3,7,5
506368,2,5,2
506369,0,6,2
506370,0,7,3
506371,1,6,3
506372,0,6,2
506373,1,6,3
506374,0,6,2
506375,2,5,2
506376,0,7,1
506378,0,6,2
506379,1,5,3
506380,1,6,2
506381,1,6,2
506382,0,6,3
506383,0,5,3
506385,1,6,4
506386,2,6,3
506387,1,6,2
506388,1,7,6
506389,1,6,3
506390,3,7,0
506391,1,5,2
506392,0,7,3
506393,0,6,2
506394,0,7,1
506396,1,7,0
506397,0,6,3
506398,1,6,2
506399,2,6,2
506400,3,5,3
506401,1,6,3
506404,1,6,2
506405,0,6,2
506406,2,5,2
506407,1,6,2
506408,2,6,3
506409,1,6,2
506410,2,5,3
506411,0,6,2
506412,1,6,2
506413,4,7,2
506414,0,6,2
506415,1,6,2
506416,2,6,3
506417,3,7,4
506634,6,6,6
506635,3,6,0
506636,0,7,3
506637,2,4,0
506638,0,6,3
506639,0,5,5
506640,1,6,3
506641,3,6,5
506642,1,5,5
506643,4,5,3
506644,0,4,6
506645,0,7,3
506646,3,6,3
506647,4,5,2
506648,3,4,4
506649,4,5,4
506650,1,3,4
506651,0,5,0
506652,0,6,4
506653,0,5,3
506654,1,5,1
506655,4,7,3
506656,4,6,0
506657,0,5,3
506658,1,6,0
506659,2,4,2
506660,0,6,4
506661,0,7,3
506662,2,5,1
506663,6,6,4
506664,2,4,5
506665,0,6,1
506666,1,3,1
506667,5,4,4
506668,1,7,5
506669,1,5,1
506670,0,7,1
506671,0,6,3
506672,3,3,1
506673,1,7,5
506674,1,6,0
506675,0,5,4
506676,1,3,2
506677,0,7,0
506678,3,4,2
506679,3,6,3
506680,4,5,1
506681,4,5,1
506682,4,5,4
506683,4,4,4
508378,1,6,2
508379,1,6,2
508384,0,6,3
508385,0,6,2
508389,2,6,3
508391,0,6,2
508395,1,6,3
508396,1,6,2
508399,1,6,3
508404,1,6,3
508405,1,6,2
508409,1,6,4
508410,1,6,3
508411,1,6,2
508417,1,6,3
508418,0,6,2
510999,4,7,1
511000,2,7,4
511001,4,7,2
511002,3,7,2
511003,1,7,1
511004,0,7,2
511005,1,5,2
511006,3,6,1
511007,0,7,1
511008,1,7,5
511009,2,7,3
511010,0,7,3
511011,2,6,2
511012,4,6,2
511013,4,7,2
511014,0,7,1
511015,0,7,1
511016,0,7,3
511017,2,7,3
511018,0,6,3
511019,1,7,3
511020,4,6,2
511021,2,7,3
511022,0,7,2
511023,0,7,3
511024,2,7,0
511025,2,7,5
511026,3,5,1
511027,3,7,3
511028,3,7,2
511029,0,6,2
511030,4,6,1
511031,2,5,2
511032,2,7,1
511033,0,7,2
511034,3,7,1
511035,2,7,5
511036,1,7,1
511037,3,7,3
511038,1,6,0
511039,0,7,2
511040,0,7,1
511041,0,6,3
511042,0,7,4
511043,4,7,1
511045,0,7,2
511046,3,7,4
511047,1,6,2
511048,1,6,2
511049,4,6,2
511050,4,7,3
511051,0,7,3
511052,3,7,4
511053,0,5,3
511054,4,6,3
511055,2,7,0
511056,4,7,2
511057,0,7,0
511058,3,6,3
511059,4,7,0
511060,2,7,4
511061,1,6,4
511062,1,7,1
511063,2,7,5
511065,1,6,2
511066,4,6,2
511067,2,5,3
511068,0,7,2
511069,3,7,2
511070,2,7,3
511071,4,7,2
511072,2,7,4
511073,0,7,2
511074,3,7,2
511075,4,6,2
511076,0,7,2
511077,1,6,4
511078,1,7,0
511079,4,6,1
517127,1,6,3
517128,1,6,3
517129,1,6,2
517130,1,6,3
517132,1,6,3
517133,3,6,4
517134,4,6,4
517135,2,5,3
517136,1,6,3
517137,2,6,2
517138,2,6,3
517139,1,6,3
517140,3,6,5
517141,3,6,4
517142,2,5,2
517143,2,6,1
517144,1,6,2
517146,1,6,2
517147,1,6,2
517148,5,6,4
517149,1,6,2
517150,2,6,3
517151,1,6,2
517152,2,6,2
517153,2,6,3
517154,2,6,3
517155,1,6,2
517156,2,6,2
517157,3,5,4
517159,2,6,1
517160,2,6,3
517161,2,6,4
517162,4,6,4
517163,4,5,4
517164,4,6,5
517165,2,6,3
517166,2,6,3
517167,5,5,4
517168,2,6,3
517169,4,6,4
517170,2,6,3
517171,2,6,3
517172,1,6,2
517173,2,6,3
517174,2,6,3
517175,2,6,3
517177,2,6,3
517178,1,6,3
517179,5,5,5
517180,1,6,3
517181,2,6,2
517182,1,6,2
517183,2,6,2
517184,2,6,3
517185,2,6,4
517186,3,6,5
517187,2,6,3
517188,2,5,3
517189,3,6,4
517190,2,6,3
517193,4,5,3
517194,2,6,3
517195,2,6,3
517196,2,6,4
517197,3,6,3
517198,3,6,4
517199,4,5,3
517200,2,6,3
517201,2,6,2
517202,6,5,4
517203,2,6,1
517204,4,5,3
517205,1,6,2
517206,1,6,2
517207,1,6,3
517208,1,6,3
517209,1,6,2
517210,1,6,3
517211,2,6,3
517212,1,6,2
517213,2,6,2
517214,1,6,2
517215,1,6,2
517216,2,6,2
517217,1,6,2
517218,2,6,2
517219,2,6,2
517220,1,6,3
517221,1,6,3
517222,2,6,3
517223,1,6,2
517224,1,6,3
517225,1,6,2
517226,1,6,3
518362,0,6,2
518363,0,6,2
518364,2,6,3
518365,1,6,2
518366,1,6,2
518367,2,6,2
518368,2,7,0
518369,0,6,2
518370,0,6,4
518371,2,5,2
518372,0,6,2
518373,1,6,3
518374,1,6,2
518375,1,6,2
518376,1,6,2
518377,1,6,3
518378,2,6,4
518379,1,6,3
518380,0,6,3
518381,2,6,3
518382,1,6,2
518383,1,6,3
518384,1,6,2
518385,1,6,4
518386,2,6,2
518388,3,6,4
518390,4,6,3
518391,0,6,2
518392,1,7,6
518394,2,6,1
523814,0,5,2
523815,2,3,6
523816,2,4,4
523817,1,6,3
523818,0,6,2
523819,0,6,4
523820,0,3,1
523821,0,7,0
523822,0,6,4
523823,2,5,3
523824,1,4,0
523825,4,5,0
523826,0,6,4
523827,0,6,2
523828,2,6,4
523829,0,6,3
523830,2,5,3
523831,0,3,2
523832,0,7,2
523833,1,6,3
523834,2,5,3
523836,4,5,3
523837,0,6,7
523838,3,6,3
523839,4,2,2
523840,0,6,4
523841,2,6,2
523842,3,6,4
523843,3,6,4
523844,3,5,3
523845,7,1,3
523846,0,6,0
523847,1,6,3
523848,1,6,3
523849,1,5,2
523850,1,6,4
523851,0,6,3
523852,2,6,3
523853,3,5,3
523854,4,4,2
523855,6,5,4
523856,0,6,1
523857,4,5,3
523859,6,5,6
524509,2,5,3
524510,0,5,6
524511,5,5,4
530622,1,6,2
530623,2,6,3
530624,1,6,2
530625,1,6,2
530626,4,7,2
530627,1,6,2
530628,1,6,3
530629,1,6,3
530630,2,6,2
530631,0,7,2
530632,1,6,2
530633,1,6,2
530634,2,6,2
530635,1,6,3
530636,1,6,2
530637,1,6,2
530638,1,6,3
530639,1,6,2
530640,3,6,2
530641,4,6,3
530642,2,6,2
530643,1,6,3
530644,2,6,3
530645,1,6,2
530646,1,6,2
530647,1,6,2
530648,1,6,2
530649,2,6,2
530650,2,6,3
530651,3,6,1
530652,2,6,2
530653,4,6,2
530654,1,6,3
530655,1,6,3
530656,2,6,2
530657,2,6,2
530658,2,6,3
530659,3,6,4
530660,1,6,2
530661,4,6,2
530662,1,6,3
530663,1,6,3
530664,1,6,2
530665,1,6,2
530666,1,6,2
530667,1,6,3
530668,1,6,3
530669,1,6,3
530670,1,6,3
530671,1,6,2
530672,2,6,2
530673,1,6,3
530674,1,6,3
530675,2,6,2
530676,1,6,2
530677,1,7,0
530678,1,6,3
530679,1,6,3
530680,1,6,2
530681,0,7,2
530682,1,7,1
530683,1,6,2
530684,1,6,3
530685,2,6,2
530686,1,6,3
530687,1,6,2
530688,2,6,3
530689,1,6,2
530690,4,7,1
530691,1,6,3
530692,1,6,2
530693,0,7,2
530694,1,6,2
530695,3,6,3
530696,1,6,2
530697,1,6,3
530698,2,6,3
530699,1,6,3
530700,1,6,4
530701,3,6,3
530702,1,6,2
530703,0,7,4
530704,4,7,2
530705,0,7,3
530706,0,7,3
530707,0,7,3
530708,1,6,3
530709,1,6,2
530710,1,6,2
530711,1,6,1
530712,0,6,2
530713,1,6,3
530714,1,6,2
532818,0,7,7
532820,2,6,6
532821,0,5,3
532822,2,6,6
532824,3,6,5
532825,0,5,3
532828,3,6,5
532830,1,5,3
532835,3,6,5
532836,0,5,3
532839,3,6,5
532840,3,6,5
532841,1,5,2
532842,4,6,5
532843,3,6,6
532844,3,6,6
532845,1,6,6
532847,1,5,2
532849,1,6,6
532854,0,6,2
532856,2,6,5
532858,2,6,6
532859,0,5,3
532861,3,6,6
532867,2,6,5
532933,0,7,0
532934,1,6,3
532935,2,6,3
532936,0,6,3
532937,0,7,1
532938,2,6,3
532939,2,6,2
532940,1,6,2
532941,1,6,3
532942,1,6,3
532943,2,6,2
532944,2,6,2
532945,1,6,3
532946,2,6,2
532947,1,6,3
532948,1,6,3
532949,1,6,3
532950,1,6,3
532951,1,6,3
532952,2,6,2
532953,0,6,3
532954,1,6,2
532955,1,6,3
532956,1,6,3
532957,1,6,3
532958,0,6,3
532959,2,6,4
532960,2,6,3
532961,3,6,3
532962,2,6,2
532963,2,6,3
532964,3,6,2
532965,1,6,3
532966,0,2,2
532967,2,6,3
533481,0,4,3
533482,0,4,2
533483,0,4,2
533484,0,4,2
533485,0,5,2
533486,3,4,2
533487,2,6,1
533488,3,4,3
533491,4,4,4
533492,4,4,4
533493,0,5,3
533494,3,3,4
533495,0,5,3
533496,0,4,1
533497,2,4,3
533498,3,3,3
533499,0,6,1
533500,2,3,2
533501,0,4,3
533502,1,6,0
533503,0,5,2
533504,4,6,7
533505,1,4,4
533506,5,5,5
533507,2,4,4
533508,0,5,2
533509,2,7,2
533510,1,4,3
533511,0,4,2
533512,3,5,2
533513,2,3,1
533514,0,6,0
533515,1,4,0
533516,0,4,0
533517,0,4,1
533518,6,5,5
533519,2,4,2
533520,0,5,1
533521,0,5,3
533522,3,3,5
533524,0,4,1
533525,0,4,1
533526,0,5,2
533528,2,4,2
533529,0,5,1
533530,0,5,3
533531,0,5,3
533532,6,5,6
533533,2,4,2
533534,0,5,1
533535,1,6,2
533536,0,4,2
533537,3,4,3
533538,0,4,0
533539,0,5,3
533540,3,5,2
533541,2,6,2
533542,4,3,5
533543,2,4,3
533544,3,4,2
533545,4,4,3
533546,2,6,3
533547,0,4,4
533548,0,4,1
533549,4,5,3
533550,2,3,3
533551,3,4,2
533552,1,7,6
533553,0,4,3
533555,3,6,1
533556,0,5,2
533557,0,5,1
533558,0,6,1
533559,0,4,1
533560,0,4,4
533561,3,3,4
533562,3,3,4
533563,2,3,3
533564,1,5,4
533565,3,4,1
533566,2,5,4
533567,2,5,3
533568,2,4,2
533569,3,4,3
533570,2,4,2
533571,0,5,2
533572,2,4,1
533573,0,5,2
533574,0,5,4
533575,1,5,3
533576,0,5,0
533577,3,3,5
533578,3,6,3
533579,2,4,1
533580,1,5,2
533581,0,5,1
533582,0,5,1
533583,3,4,3
533584,0,5,2
533585,0,5,4
533586,2,4,3
533587,2,4,2
533588,0,5,2
533589,4,3,4
533590,5,5,3
533591,0,5,1
533592,0,4,4
533593,0,4,0
533594,2,4,2
533595,0,3,4
533596,2,4,4
533597,0,4,3
533598,0,4,1
533599,0,5,3
533600,1,4,4
533601,1,6,1
533602,2,4,3
533603,2,5,3
533604,2,3,3
533605,0,4,1
533606,0,5,3
533607,0,4,4
533608,0,4,2
533609,0,4,2
533610,2,5,4
533662,4,1,4
533668,4,5,4
533670,5,3,7
533671,6,4,5
533677,4,2,7
533681,3,2,7
533682,3,4,7
533683,2,2,7
533689,3,3,7
533975,3,7,4
533976,1,6,4
533977,1,6,4
533987,0,6,3
533988,0,6,3
533989,0,6,3
533990,3,7,3
533991,0,6,4
533992,2,6,4
534273,2,6,3
534274,2,6,2
534275,2,6,3
534276,2,6,2
534277,0,7,3
534278,1,6,2
534280,1,6,2
534281,1,6,3
534282,0,6,2
534284,1,6,2
534285,2,5,3
534286,2,6,3
534287,1,6,3
534288,1,6,3
534289,1,6,2
534290,4,7,3
534292,1,5,4
534293,1,7,5
534294,1,6,2
534295,1,5,2
534296,1,6,3
534297,3,7,1
534298,2,6,3
534299,2,6,3
534300,2,6,3
534301,3,7,3
534302,2,6,2
534303,0,7,0
534304,1,6,2
534305,1,6,2
534306,1,6,3
534307,2,6,3
534308,3,7,2
534309,2,6,4
534313,4,7,2
534314,4,7,4
534315,1,6,3
534316,3,6,4
534317,2,6,2
534319,2,5,3
534320,1,6,3
534321,2,6,2
534322,1,6,2
534323,4,7,1
534324,3,6,3
534325,0,7,2
534326,2,6,4
534327,3,6,3
534328,0,7,2
534329,1,6,3
534330,1,6,2
534331,1,6,3
534332,4,6,1
534333,0,7,1
534334,1,6,2
534335,2,6,3
534336,2,6,2
534337,3,6,3
534338,0,7,2
534339,1,6,3
534340,1,6,2
534341,1,6,2
534343,2,7,1
534344,1,6,2
534345,2,6,3
534346,3,6,2
534347,0,7,5
534349,2,6,3
534350,1,6,2
534352,0,2,0
534353,1,6,2
534354,1,6,2
534355,2,6,3
534356,2,6,2
534357,1,5,2
534358,2,5,3
534359,1,6,2
534360,2,6,3
534361,4,7,2
534362,0,6,2
534364,2,6,2
534365,0,7,2
534366,1,6,2
534367,1,6,2
534368,1,6,2
534369,2,5,3
534371,0,7,2
534372,2,6,3
534373,2,6,2
534374,0,7,0
534376,0,6,3
534377,2,6,3
534378,1,6,2
534379,1,6,2
534381,2,6,2
534382,0,5,2
534383,1,6,2
534384,1,5,2
534385,1,6,3
534386,0,6,2
534387,1,5,3
534388,2,7,4
534389,1,6,2
534390,4,7,0
534391,2,6,2
534392,1,5,3
534393,1,6,2
534395,2,6,1
534396,0,7,2
534397,2,6,2
534398,1,6,3
534399,1,6,2
535531,2,6,3
535533,1,6,3
535535,1,6,3
535536,1,6,3
535538,1,6,3
535542,1,6,2
535543,1,6,3
535546,1,6,3
535550,2,6,2
535551,1,6,2
535555,2,6,3
535561,1,6,2
535566,1,6,2
535574,2,6,3
535579,2,6,3
539163,2,6,2
539164,1,5,3
539165,1,5,3
539166,1,5,3
539167,1,6,2
539168,2,6,3
539169,1,5,3
539170,0,5,2
539171,0,5,2
539172,0,5,3
539173,2,5,2
539174,0,5,3
539175,1,6,3
539176,1,6,2
539177,2,6,3
539178,1,6,2
539179,3,7,3
539180,1,5,3
539181,2,6,3
539182,3,5,3
539183,0,5,2
539184,0,6,2
541420,2,6,3
541421,1,6,2
541422,2,6,2
541423,1,6,5
541424,3,5,1
541425,2,5,4
541426,0,5,2
541427,0,6,1
541428,3,7,2
541429,2,6,1
541430,0,6,4
541431,1,7,0
541432,0,6,4
541433,1,6,2
541434,2,6,4
541435,2,6,5
541436,0,6,4
541437,2,6,0
541438,3,5,3
541439,2,6,2
541440,3,6,4
541441,2,6,4
541442,0,6,2
541443,0,6,3
541444,1,6,5
541445,1,5,2
541446,0,6,5
541447,0,6,5
541448,0,6,5
541449,1,6,2
541450,1,6,5
541451,2,6,2
541452,3,4,4
541453,0,5,4
541454,1,7,0
541455,2,6,3
541456,1,6,3
541458,3,5,3
541459,1,6,3
541460,4,6,4
541461,1,6,2
541462,0,6,2
541463,1,6,2
541464,1,6,3
541465,1,6,3
541466,1,6,3
541467,0,5,2
541468,1,5,1
541470,0,6,6
541471,2,6,6
541472,0,5,5
541473,0,5,2
541474,1,6,3
541475,2,5,6
541476,1,6,2
541477,2,6,7
541478,0,4,2
541479,6,5,2
541480,0,6,4
541481,1,6,4
541482,1,6,1
541483,1,6,4
541484,1,6,2
541485,0,6,0
541486,4,5,4
541487,0,6,3
541488,2,6,4
541489,3,6,3
541490,5,7,6
541491,4,7,0
541492,3,5,1
541494,0,3,1
541496,0,6,2
541497,0,5,5
541498,3,5,2
541499,1,6,4
541500,0,6,3
541501,0,6,3
541502,3,6,4
541504,1,6,5
541505,0,7,4
541506,3,6,4
541508,0,6,2
541509,2,6,2
541511,0,6,1
541512,2,5,5
541513,2,7,3
541514,3,5,2
541515,2,7,3
541516,1,6,3
541517,2,6,5
541518,2,5,6
541521,0,6,4
541522,2,6,3
541523,0,6,2
541524,1,6,3
541525,1,7,4
541526,3,7,3
541527,2,7,3
541528,4,5,4
541529,3,5,4
541530,1,6,4
541531,2,7,3
541532,0,6,4
541533,2,6,6
541534,2,6,4
541535,1,6,4
541536,0,6,5
541537,3,7,6
541538,0,6,4
541539,2,5,3
541540,0,6,4
541541,0,6,2
541542,2,5,5
541543,3,5,4
541544,1,5,4
