# id,x,y,z
571359,4,6,2
571360,5,6,1
571361,5,6,2
571362,4,7,2
571363,3,6,3
571364,1,6,3
571365,4,6,4
571366,0,7,2
571367,2,7,2
571368,3,6,2
571369,4,5,4
571370,5,7,3
571371,3,7,1
571372,2,7,3
571373,2,7,1
571374,5,6,4
571375,7,7,2
573535,0,5,3
573536,0,7,5
573537,5,7,1
573538,0,1,4
573539,3,4,0
573540,2,3,3
573542,4,3,1
573543,1,3,0
573544,2,0,1
573545,5,2,1
573546,2,2,0
573547,0,5,1
573548,4,3,0
573549,5,0,1
573550,1,1,4
573551,5,3,4
573552,5,1,0
573554,5,4,2
573555,5,5,3
573556,6,5,3
573557,0,4,3
573558,4,4,3
573559,0,5,5
573560,1,0,3
573562,0,1,2
573564,2,2,0
573565,1,4,0
573566,1,5,0
573567,0,2,4
573568,0,4,3
573569,7,2,3
573570,0,3,0
573571,5,0,1
573572,0,6,0
573573,6,4,2
573574,0,1,0
573575,5,2,0
573576,7,4,1
573577,5,2,2
573578,3,1,3
573579,4,3,5
573580,1,0,1
573581,5,2,1
573582,1,0,2
573583,5,2,2
573584,0,4,1
573585,2,2,1
573587,2,4,4
573588,3,4,4
573589,1,3,3
573590,2,2,2
573591,7,2,2
573592,7,5,4
573593,4,6,0
573594,3,1,1
573595,3,2,3
573596,2,0,0
573597,2,1,6
573598,6,1,5
573599,3,5,3
573600,4,4,0
573602,3,3,0
573603,0,6,3
573604,2,5,0
573605,4,4,3
573606,0,1,1
573607,0,1,1
573608,2,4,3
573609,0,2,0
573610,5,4,4
573611,4,5,1
573612,0,3,0
573613,4,1,2
573614,7,3,3
573615,3,6,4
573616,6,2,0
573617,2,3,0
573618,0,3,0
573619,2,5,0
573620,0,5,2
573621,3,4,3
573622,4,5,6
573623,0,5,1
573624,2,2,4
573625,2,4,1
573626,4,5,2
573627,3,3,2
573628,2,3,1
573629,6,0,0
573630,7,2,0
573631,0,4,0
573632,3,0,0
573633,7,5,4
573634,3,2,2
573635,6,6,0
573636,0,3,5
573637,4,1,1
573638,2,3,0
573639,3,4,2
573640,4,5,2
573642,1,3,0
573644,2,0,1
573645,1,0,4
573646,0,3,4
573647,0,1,1
573648,1,5,1
573649,3,3,3
573650,7,2,0
573651,2,1,0
573653,2,4,0
573654,6,2,4
573655,3,5,1
573656,3,1,0
573657,5,7,6
573658,0,7,4
573659,1,2,1
573660,1,2,2
573662,7,6,2
573663,1,2,6
573665,0,4,1
573666,0,7,5
573667,2,5,2
573668,1,4,3
573669,6,7,5
573671,5,2,0
573673,2,4,3
573674,0,4,0
573675,0,5,4
573676,6,3,1
573677,5,1,1
573678,5,2,1
573679,4,2,0
573680,3,2,0
573681,1,3,1
573682,3,3,5
573683,0,7,4
573684,3,3,2
573685,5,5,0
573686,7,2,1
573687,6,4,0
573688,3,1,2
573691,6,7,4
573692,1,1,0
573693,2,1,0
573694,5,7,5
573695,6,5,2
573696,7,2,1
573698,2,0,2
573699,2,2,2
573700,0,5,7
573701,4,4,1
573702,2,4,1
573703,5,4,2
573704,1,0,3
573705,6,2,5
573706,2,1,2
573707,1,7,4
573708,2,7,1
573709,6,7,4
573710,0,5,3
573711,3,4,2
573712,2,4,7
573713,7,2,5
573714,4,5,2
573716,1,4,1
573718,2,0,0
573719,6,5,3
573720,7,3,0
573721,5,5,1
573722,3,5,1
573723,0,2,0
573724,3,7,2
573726,2,5,7
573727,2,1,0
573728,5,3,1
573729,1,4,1
573730,0,2,1
573731,4,5,3
573732,3,1,0
573733,5,0,3
573734,6,1,2
573735,6,6,0
573736,5,4,0
573737,6,3,1
573738,4,7,7
573739,0,3,1
573740,2,2,2
573741,0,1,3
573742,0,3,0
573743,0,1,0
573744,2,6,3
573745,2,4,5
573746,2,1,3
573747,5,7,3
573748,3,3,1
573749,0,3,0
573750,0,2,3
573757,0,7,6
573759,2,6,1
573760,0,4,2
573761,1,4,5
573762,6,1,1
573763,5,4,0
573764,0,6,2
573765,0,0,0
573766,1,3,6
573767,0,2,0
573768,4,5,3
573769,4,4,0
573770,3,1,3
573771,0,2,1
573773,4,2,0
573774,2,2,1
573775,4,4,4
573776,0,4,0
573777,0,2,4
573778,3,5,2
578350,3,5,2
578351,5,7,1
578352,4,7,0
578353,5,5,7
578354,4,6,3
578355,7,7,0
578356,4,4,5
578357,5,4,4
578358,2,5,1
578359,1,4,1
578360,2,6,3
578361,4,4,1
578362,4,7,6
578363,3,5,2
578364,3,4,2
578365,2,7,3
578366,1,7,0
578367,3,7,0
578368,6,6,3
578369,1,6,5
578370,5,5,3
578371,1,4,4
578372,4,6,1
578373,4,7,4
578374,4,5,2
578375,6,6,0
578376,7,3,2
578377,7,7,3
578378,3,6,3
578379,4,7,0
578380,6,4,0
578381,5,5,2
578382,3,5,6
578383,6,5,3
578384,4,4,5
578385,0,5,7
578386,2,5,3
578387,6,5,0
578389,0,5,1
578390,2,5,3
578391,7,7,0
578392,4,5,2
578394,2,7,1
578395,1,4,3
578396,0,7,1
578397,3,5,0
578398,4,5,3
578401,4,4,3
578402,0,6,6
578404,3,4,0
578405,7,6,1
578406,5,6,5
578407,5,5,0
578408,3,6,1
578409,0,5,2
578410,2,7,0
578411,0,7,1
578412,5,4,1
578413,3,6,0
578414,1,4,4
578415,3,4,4
578416,2,7,0
578417,0,5,0
578418,3,4,0
578419,3,5,2
578421,4,4,3
578422,1,5,3
578423,4,6,6
578424,3,5,2
578425,3,6,0
578426,5,7,7
578427,2,5,2
578428,4,4,5
578429,6,5,2
578430,3,7,3
578431,6,6,0
578432,3,6,6
578433,6,6,3
578434,2,4,1
579132,2,7,0
579133,5,7,4
579134,0,7,1
579135,3,7,0
579136,2,7,1
579137,5,7,1
579138,5,7,2
579139,3,7,1
579140,1,7,4
579141,5,7,2
579143,2,7,1
579144,5,7,1
579145,5,6,1
579146,5,7,3
579148,6,7,1
579149,4,7,1
579150,3,7,2
579151,6,7,2
579152,1,7,1
579153,5,7,2
579155,2,7,1
579156,5,7,1
579157,4,7,2
579158,5,7,2
579161,3,6,1
579163,2,6,3
579165,7,7,2
579166,3,7,0
579167,6,7,2
579168,5,7,1
579169,1,7,2
579170,5,7,2
579171,3,7,0
579172,7,7,5
579174,6,7,2
579175,3,7,1
579176,1,7,2
579177,7,7,4
579178,2,7,1
579179,7,7,3
579180,7,2,0
579181,4,7,2
579183,5,7,2
579184,4,6,2
579185,4,7,0
579186,2,7,3
579187,3,7,2
579188,4,7,3
579189,3,7,1
579190,4,7,2
579191,3,7,2
579192,3,7,1
579193,6,7,4
579195,2,7,2
579196,4,6,2
579197,2,7,0
579198,6,7,2
579199,5,7,2
579200,3,7,1
579201,7,7,2
579202,6,7,1
579204,5,7,3
579205,5,7,1
579206,7,7,5
579207,6,7,1
579208,1,7,1
579209,6,7,3
579210,4,7,2
579211,2,7,3
579212,1,7,2
579213,4,7,1
579214,7,7,2
579216,2,7,2
579217,4,7,1
579218,1,7,2
579219,4,7,2
579220,4,7,2
579221,2,6,2
579222,4,7,2
579223,7,7,5
579224,4,7,2
579229,1,7,3
579230,3,7,4
579231,2,7,2
579232,0,7,2
579233,4,7,4
579234,0,7,1
579235,2,7,1
579236,3,7,2
579237,3,7,1
579238,4,7,0
579239,4,7,1
579240,4,7,0
579241,4,7,0
579242,2,7,1
579243,5,7,3
579245,3,7,1
579246,3,6,2
579247,3,7,2
579248,4,7,2
579249,2,7,1
579250,7,7,3
579251,4,7,2
579252,5,7,2
579253,7,7,4
579254,3,7,2
579256,4,7,1
579257,2,7,1
579258,2,7,1
579259,3,7,0
579262,3,7,0
579263,3,7,2
579264,3,7,0
579265,3,7,0
579266,4,7,2
579267,6,7,2
579268,2,7,0
579269,3,7,1
579270,7,7,5
579272,2,7,3
579273,4,7,0
579274,4,7,0
579277,5,7,1
579278,3,7,1
579279,3,7,0
579280,4,6,2
579281,2,7,1
583110,7,5,4
583111,7,2,7
583112,7,2,6
583113,7,4,4
583114,7,3,6
583115,0,6,6
583116,0,6,7
583118,0,6,6
583119,0,6,7
583120,0,6,6
583121,1,6,5
583122,0,7,5
583123,0,5,7
583124,0,6,7
583125,0,4,6
583126,0,5,5
583127,2,7,6
583128,2,7,5
583129,0,7,6
583130,0,6,7
583132,0,6,7
583133,0,6,6
583134,0,5,5
583135,0,5,7
583136,0,4,7
583137,0,6,7
583138,0,6,7
583139,0,5,6
583140,0,7,3
583141,0,6,6
583142,0,5,6
583144,0,6,7
583145,0,7,6
583146,0,6,5
583147,0,6,5
583148,0,7,6
583150,0,6,7
583151,0,6,7
583155,0,5,7
583156,0,6,6
583158,0,2,2
583159,0,6,7
583162,0,6,7
583163,0,6,6
583164,0,4,7
583165,0,6,6
583166,0,4,7
583169,0,5,5
583170,0,5,6
583171,0,6,7
583172,0,6,6
583174,0,7,4
583175,0,5,5
583176,0,5,7
583177,0,5,7
583178,0,7,5
583179,0,7,4
583182,0,6,5
583185,0,5,5
583187,0,6,7
583189,0,4,7
583190,0,5,7
583193,0,5,6
583194,0,6,7
583195,0,6,7
583196,0,6,7
583198,0,5,7
583201,0,7,7
583202,0,6,7
583203,0,6,7
583205,0,6,7
583207,0,6,6
583210,0,6,5
583213,0,5,6
583214,0,5,6
583215,0,6,7
583216,0,6,7
583217,0,6,7
583218,0,5,7
583219,0,7,5
584927,5,7,4
584928,4,6,3
584929,1,7,2
584930,1,6,4
584931,2,6,3
584932,3,7,2
584933,5,7,2
584934,3,7,2
584935,4,7,6
584936,3,7,4
584937,0,7,2
584938,4,6,4
584939,3,7,3
584940,3,7,2
584941,3,7,3
584942,0,7,6
584943,4,6,3
584944,3,6,2
584945,3,6,3
584946,1,6,3
584947,2,6,4
584948,7,7,3
584949,3,6,2
584950,5,7,2
584951,5,6,2
584952,3,7,4
584953,3,6,2
584954,4,7,3
584955,3,7,2
584956,5,7,4
584957,4,6,3
584958,5,6,4
584959,3,6,2
584960,4,7,4
584961,4,6,5
584962,3,6,3
584963,6,7,4
584964,4,6,3
584965,3,7,3
584966,4,7,3
584967,3,6,2
584968,5,7,3
584970,4,6,3
584972,6,6,4
584973,2,7,3
584974,3,6,3
584975,3,7,2
584976,3,6,3
584977,4,6,4
584978,3,7,3
584979,2,7,3
584980,2,6,3
584981,2,7,2
584982,4,6,3
584984,1,6,4
584985,2,6,3
584987,0,7,1
584988,6,7,3
584989,4,7,2
584990,5,7,4
584991,3,7,4
584992,0,7,3
584993,3,7,2
584994,3,6,2
584995,5,7,2
584996,3,6,3
584997,6,7,5
584998,3,6,3
585000,2,6,2
585001,2,7,2
585002,3,6,4
585004,4,7,4
585005,4,6,2
585007,3,7,3
585008,3,6,2
585009,1,6,4
585010,3,6,2
585011,3,7,1
585012,3,7,2
585013,5,7,3
585014,3,7,3
585015,5,6,2
585016,3,6,3
585017,4,6,3
585018,3,7,2
585019,1,7,3
585020,3,6,2
585021,4,7,3
585022,3,6,3
585023,3,6,3
585024,5,7,4
585025,4,6,4
585026,3,6,3
585028,2,6,3
585029,4,6,3
585030,4,7,1
585031,3,6,4
585032,5,7,5
585033,3,7,3
585034,4,6,4
585035,4,6,3
585036,3,7,3
585037,5,6,3
585038,2,6,3
585039,3,7,3
585040,3,7,3
585041,2,6,4
585042,4,7,2
585043,3,7,1
585044,1,7,3
585045,4,7,3
585046,4,6,3
585047,4,6,3
585048,3,6,3
585049,2,7,2
585050,4,6,2
585051,2,7,1
585052,4,7,3
585053,4,7,3
585054,4,6,3
585056,2,6,3
585057,3,7,4
585058,2,7,4
585059,2,6,3
585060,4,7,3
585061,2,6,1
585062,5,6,3
585063,3,7,4
585064,2,7,3
585065,3,7,4
585067,4,0,0
585068,3,7,2
585069,4,7,4
585070,3,7,3
585071,3,6,3
585072,2,7,2
585073,3,6,4
585074,0,7,3
585075,2,6,2
585077,3,6,3
585078,3,6,3
585079,1,7,3
585080,4,7,3
585081,3,6,2
585082,3,6,2
585083,4,6,3
585084,2,6,3
585085,4,7,3
585086,5,6,4
585087,3,6,2
585088,3,7,2
585089,3,7,4
585090,3,6,3
585091,4,7,1
585092,2,7,3
585093,3,6,4
585094,4,6,2
585095,3,6,2
585096,5,7,1
585097,2,6,2
585098,2,6,2
585099,4,6,2
585100,5,7,5
585101,3,6,2
585102,2,7,2
585103,3,6,3
585104,3,6,3
585105,4,7,3
585106,4,6,3
585107,4,6,3
585108,3,6,3
585109,3,6,3
585110,4,7,5
585111,3,7,3
585112,2,7,2
585113,3,7,2
585114,2,6,3
585115,3,7,3
585116,3,7,2
585117,4,7,3
585118,3,7,3
585119,3,7,2
585120,2,7,6
585121,1,7,4
585122,4,6,4
585123,4,7,1
585765,4,7,2
585766,3,7,3
585767,3,7,2
585768,2,7,3
585769,3,7,5
585770,4,7,3
585771,3,7,3
585773,7,1,1
585774,2,7,3
585775,3,7,3
585776,4,7,4
585777,4,7,2
585778,4,7,4
585779,2,7,4
585780,3,7,3
585781,3,7,3
585783,2,7,3
585784,4,7,2
585786,4,7,3
585787,4,7,2
585790,3,7,3
585791,3,7,5
585792,5,7,4
585793,4,7,3
585794,4,7,3
585795,3,7,4
585796,3,7,4
585797,4,7,3
585799,3,7,3
585800,3,7,4
585801,4,7,4
585802,3,7,4
585803,3,7,4
585804,3,7,3
585805,3,7,3
585807,3,7,4
585809,4,7,3
585810,4,7,5
585811,4,7,2
585812,3,7,3
585813,4,7,2
585814,2,7,2
585815,3,7,3
585816,2,7,3
585817,4,7,3
585818,3,7,4
585820,4,7,4
585821,3,7,3
585822,4,7,3
585823,3,7,4
585824,3,7,2
585825,3,7,3
585826,3,7,4
585827,2,7,3
585828,3,7,2
585829,2,7,4
585830,2,7,4
585831,3,7,5
585832,4,7,5
585833,3,7,4
585834,3,7,3
585835,3,7,3
585836,4,7,3
585837,4,7,3
585838,3,7,2
585839,3,7,2
585840,4,7,2
585841,3,7,2
585844,2,7,3
585845,3,7,3
585846,4,7,4
585847,3,7,3
585848,3,7,3
585849,2,7,4
585850,3,7,3
585852,3,7,3
585853,4,7,3
585854,3,7,2
585855,3,7,4
585857,3,7,3
585858,3,7,2
585859,3,7,3
585861,4,7,2
585862,3,7,3
585863,3,7,2
585864,3,7,3
585865,4,7,4
585866,5,7,4
585867,3,7,2
585868,3,7,3
585870,3,7,4
585873,3,7,3
585874,4,7,3
585875,3,7,3
585876,3,7,3
585878,4,7,3
585879,3,7,2
585880,3,7,3
585882,4,7,4
585883,3,7,3
585884,2,7,4
585885,3,7,3
585886,3,7,3
585888,3,7,4
585889,3,7,2
585890,3,7,2
585891,3,7,4
585892,2,7,3
585893,3,7,3
585894,4,7,3
585895,4,7,2
585896,3,7,4
585897,4,7,3
585900,4,7,5
585901,3,7,3
585903,4,7,3
585904,4,7,4
585905,2,7,4
585906,3,7,4
585907,3,7,3
585908,2,7,3
585909,4,7,2
585910,4,7,2
585911,4,7,4
585913,3,7,3
585915,3,7,4
585916,4,7,2
585917,3,7,3
585918,4,6,5
585919,3,7,3
585920,3,7,5
585921,3,7,4
585922,3,7,3
585924,1,7,3
585925,3,7,4
585926,4,7,4
585927,4,7,4
585929,4,7,4
585930,2,7,3
585932,3,7,3
585933,2,7,4
585934,4,7,4
585935,3,7,2
585936,3,7,4
585937,3,7,3
585939,2,7,3
585940,3,7,4
585941,4,7,3
585942,3,7,3
585943,4,7,4
585944,2,7,2
585945,3,7,4
585947,3,7,3
585948,3,7,4
585949,3,7,4
585950,3,7,4
585951,3,6,3
585952,0,7,3
585953,3,7,2
585954,5,6,2
585955,4,6,3
585956,3,6,2
585957,4,6,4
585958,3,6,4
585959,4,7,3
585960,3,6,3
585961,1,6,3
585962,4,7,3
586562,1,6,4
586563,3,6,2
586564,4,5,3
586565,5,6,4
586566,4,6,3
586567,1,7,0
586568,4,7,2
586569,2,7,0
586570,1,6,2
586571,3,6,6
586572,3,5,3
586573,3,5,2
586574,2,7,2
586575,0,5,3
586576,2,6,2
586577,3,5,1
586578,5,5,2
586579,3,6,2
586580,2,5,2
586581,3,6,3
586582,2,6,3
586583,4,6,5
586584,3,6,4
586585,0,6,2
586586,2,5,1
586587,4,7,3
586588,3,5,2
586589,0,7,2
586590,4,4,3
586591,1,7,4
586592,4,6,5
586593,3,7,2
586594,4,7,2
586595,4,7,3
586596,3,7,2
586597,7,6,1
586598,4,6,2
586599,2,7,3
586600,3,7,2
586601,3,6,3
586602,3,7,2
586603,2,5,2
586604,3,7,3
586605,6,7,4
586606,4,6,2
586607,4,7,3
586608,4,7,0
586609,4,5,2
586610,2,7,2
586611,4,6,3
586612,2,7,4
586613,4,7,2
586614,2,7,0
586615,3,7,4
586616,3,7,3
586617,3,6,2
586618,3,5,2
586619,4,7,3
586620,1,5,2
586621,1,6,2
586622,3,6,3
586623,3,7,3
586624,3,6,4
586625,7,7,3
586626,4,5,3
586627,5,5,2
586628,6,7,3
586629,5,5,2
586630,3,6,2
586631,5,7,6
586632,0,7,1
586633,3,7,3
586634,3,6,4
586635,4,6,3
586636,1,7,2
586637,4,6,3
586638,3,7,3
586639,3,7,2
586640,5,6,3
586641,4,6,2
586642,3,7,3
586643,0,7,1
586644,2,7,2
586645,2,7,1
586646,3,7,1
586647,4,7,2
586648,1,6,4
586649,4,6,2
586650,3,7,2
586651,5,7,1
586652,6,7,0
586653,1,7,3
586654,2,6,2
586655,6,7,1
586656,3,6,2
586657,3,5,3
586658,4,6,3
586659,4,7,2
586660,5,5,1
586661,3,5,2
586662,4,7,2
586663,2,4,5
586664,3,5,3
586665,0,7,4
586666,5,7,4
586667,2,7,4
586668,7,7,0
586669,3,4,3
586670,6,7,3
586671,3,7,3
586672,3,7,3
586673,4,6,2
586674,4,7,2
586675,4,6,1
586676,2,6,2
586677,2,7,0
586678,3,7,2
586681,1,7,4
586682,2,5,5
586683,2,6,4
586684,3,7,2
586685,3,7,1
586686,5,7,5
586687,5,7,2
586688,2,5,2
586689,2,7,3
586690,3,6,3
586691,1,5,2
586692,1,7,4
586693,1,7,4
586694,4,7,3
586695,4,7,4
586696,0,7,1
586697,4,7,4
586698,2,6,3
586699,5,7,3
586700,2,5,1
586701,5,4,4
586702,3,5,3
586703,4,6,3
586704,2,6,2
586705,2,7,2
586706,4,6,2
586707,2,7,0
586708,4,7,1
586710,3,7,2
586711,3,5,6
586712,2,6,4
586713,2,5,1
586714,3,5,4
586715,4,7,3
586716,5,6,4
586717,3,6,2
586718,3,5,2
586719,5,6,1
586721,3,7,3
586722,2,7,4
586723,3,6,3
586724,3,7,2
586725,2,6,2
586726,4,7,2
586727,4,7,3
586728,7,7,4
586729,4,6,3
586730,1,6,3
586731,3,5,3
586732,4,6,3
586733,3,6,2
586734,3,7,2
586735,3,6,3
586736,7,7,3
586737,3,5,1
586738,0,6,3
586739,5,7,0
586740,3,7,1
586741,0,7,5
586742,2,7,2
586743,3,4,3
586744,3,7,3
586745,2,7,4
586746,0,7,3
586747,4,6,2
586748,1,7,0
586749,2,6,2
586750,5,7,3
586751,6,7,0
586752,2,6,2
586753,3,6,3
586754,6,7,3
586755,3,5,1
586756,0,7,5
586757,3,7,2
586758,2,7,2
586759,5,7,5
586760,4,6,2
586761,2,5,1
586762,5,7,3
586764,3,6,3
586765,2,5,1
586766,3,5,1
586767,3,6,3
586768,4,5,1
586769,2,5,5
586770,3,7,2
586771,4,5,6
586772,2,5,1
586773,2,6,2
586774,4,6,2
586775,1,5,4
586776,3,5,1
586777,3,5,2
586778,5,5,2
586779,1,7,0
586780,3,5,3
586781,6,7,5
586782,2,6,2
586783,3,7,2
586784,2,7,3
586785,4,7,6
586786,4,6,2
586787,0,7,2
586788,1,6,6
586789,1,7,6
586790,5,6,5
586791,4,7,0
586792,4,6,3
586793,2,7,0
586794,3,6,3
586795,2,5,6
586796,3,7,0
586797,2,7,3
586798,5,5,4
586799,4,7,6
586800,2,6,2
586801,2,6,3
586802,3,6,4
586803,1,7,2
586805,2,5,2
586806,3,7,2
586807,1,6,4
586809,1,5,5
586810,4,7,3
586811,2,5,6
586812,0,7,2
586813,4,7,1
586814,3,6,2
586815,1,6,4
586816,5,7,4
586817,3,7,2
586818,4,5,2
586819,4,7,3
586820,4,7,3
586821,1,7,2
586822,3,5,3
586823,0,7,5
586824,4,7,5
586825,3,7,2
586826,4,7,3
586827,4,6,3
586828,2,7,3
586829,3,7,2
586830,3,6,6
586831,6,6,0
586832,3,5,3
586833,7,7,4
586834,1,7,0
586835,3,7,5
586836,0,7,2
586837,0,6,1
586838,2,7,2
586839,6,6,2
586840,5,5,3
586841,3,6,2
586843,7,0,3
586844,2,6,2
586846,3,7,2
586847,6,7,2
586848,3,7,4
586849,1,7,4
586850,3,6,3
586851,2,7,2
586852,2,5,2
586853,3,7,2
586854,4,7,3
586855,3,5,1
586856,3,6,2
586857,2,7,1
586858,2,7,2
586859,4,7,0
586860,4,7,2
586861,2,7,0
586862,1,4,1
586863,6,7,0
586864,2,7,1
586865,2,7,3
586866,4,7,2
586867,2,7,2
586868,3,7,2
586869,3,7,3
586870,4,7,2
586871,2,7,3
586872,4,7,2
586873,1,7,3
586874,4,7,3
586875,1,7,1
586876,5,7,2
586877,3,7,2
586878,2,7,2
586879,3,7,3
586881,5,7,2
586882,2,7,1
586883,1,7,2
586884,4,7,3
586885,3,7,2
586886,5,7,2
586887,1,7,2
586888,2,7,3
586889,2,7,1
586890,3,7,2
586891,4,7,2
586892,2,7,2
586893,1,7,1
586894,3,7,2
586895,1,7,2
586896,3,7,3
586898,1,7,2
586899,1,7,3
586900,2,7,2
586901,2,7,2
586902,2,7,3
586903,4,7,3
586904,4,7,1
586905,2,7,2
586906,1,7,2
586907,2,7,1
586908,2,7,2
586909,4,7,3
586910,4,7,3
586911,2,7,3
586912,5,7,3
586913,2,7,3
591494,7,7,6
591496,7,7,5
591497,7,7,4
591498,7,7,5
591501,7,7,2
591502,7,7,4
591503,7,7,4
591504,7,7,3
591506,7,7,3
591511,7,7,4
591512,7,7,3
591513,7,7,4
591514,7,7,3
591515,7,7,4
591516,7,7,4
591518,7,7,2
591520,7,7,6
591521,7,7,3
591524,7,7,5
591527,0,7,3
591529,0,7,3
591530,0,6,5
591531,0,6,3
591532,0,5,3
591536,0,6,2
591539,0,6,4
591540,0,7,0
591541,0,5,4
591543,0,7,4
591544,0,7,4
591547,0,6,4
591549,0,6,5
591550,0,6,2
591551,0,7,3
591552,0,7,3
591553,0,5,4
591554,0,7,3
591555,0,7,2
591557,0,6,2
591559,0,5,2
591560,0,7,1
591561,0,7,4
591562,0,6,3
591563,0,7,6
591564,0,6,4
591566,0,5,2
591567,0,5,0
591568,0,7,2
591569,0,7,5
591574,0,5,4
591575,0,7,6
591576,0,7,3
591578,0,5,1
591579,0,7,4
591581,0,7,4
591582,0,6,0
591583,0,6,3
591588,0,7,4
591589,0,5,7
591590,0,7,1
591591,0,6,4
591593,0,6,1
591595,0,6,7
591596,0,6,1
591597,0,7,3
591601,0,5,6
591604,0,7,3
591606,7,2,0
591609,0,6,2
591613,0,6,4
591614,0,7,2
591615,0,7,1
591618,0,5,4
591625,0,7,3
591626,0,6,4
591627,0,6,2
591628,0,7,4
591629,0,6,3
591630,0,5,4
591631,0,5,4
591632,0,6,3
591633,0,5,5
591634,0,5,2
591635,0,7,3
591636,0,6,2
591644,0,6,2
591645,3,6,5
591650,4,7,2
591653,3,7,3
591654,3,6,6
591655,1,6,7
591656,5,6,7
591657,2,6,6
591658,4,6,5
591660,3,7,4
591662,5,7,5
591669,4,7,5
591670,3,7,5
591671,4,6,5
591674,2,7,5
591677,3,7,4
591679,5,7,5
591680,1,7,6
591681,2,7,3
591682,4,7,6
591687,2,7,3
591688,1,6,6
591689,5,7,6
591690,3,6,6
591692,3,7,4
591693,2,6,6
591694,3,7,6
591695,1,7,4
591696,3,7,3
591697,3,6,5
591698,4,6,5
591699,3,7,2
591700,4,7,4
591702,3,7,5
591703,4,7,2
591704,3,7,1
591705,5,6,6
591706,5,7,3
591707,3,6,6
591708,4,6,6
591709,3,7,3
591711,3,7,5
591712,4,7,6
591713,2,7,2
591714,3,6,6
591715,5,6,6
591717,2,6,5
591719,3,6,4
591721,4,6,6
591722,3,7,4
591724,2,7,5
591725,3,7,6
591726,4,7,6
591727,4,7,6
591730,2,6,5
591731,3,6,4
591732,1,7,4
591733,2,7,4
591734,3,6,6
591735,4,7,2
591737,5,7,6
591738,3,6,5
591740,4,6,5
591741,3,6,5
591742,4,6,5
591743,4,7,3
591744,4,7,5
591746,5,6,6
591747,3,6,6
591748,2,6,5
591749,2,7,4
591751,4,7,2
591752,3,7,2
591753,4,7,1
591754,3,7,5
591755,5,7,5
591756,3,7,4
591757,3,6,7
591758,4,7,3
591759,4,7,6
591760,4,6,5
591761,5,7,3
591762,3,7,5
591763,4,7,6
591764,3,7,5
591765,3,7,5
591767,5,7,5
591768,1,6,5
593069,3,6,4
593070,4,6,4
593071,0,7,7
593072,1,5,6
593073,4,5,7
593074,2,5,7
593075,3,6,7
593076,2,7,6
593077,7,7,4
593078,2,6,6
593079,0,6,6
593080,0,4,7
593081,3,3,7
593082,2,5,7
593083,3,5,7
593084,0,3,6
593085,4,5,7
593086,0,4,6
593087,0,5,7
593088,2,6,5
593089,0,4,6
593090,4,4,7
593091,1,5,5
593092,1,4,4
593094,2,5,5
593095,2,5,7
593096,1,5,7
593097,4,6,6
593098,4,7,7
593099,1,6,7
600496,1,5,2
600497,4,5,4
600498,3,7,3
600499,2,6,1
600500,4,7,5
600501,4,6,2
600502,5,5,2
600503,4,6,2
600505,2,5,2
600506,4,5,3
600507,4,7,1
600508,1,7,1
600509,3,6,3
600510,4,5,3
600511,3,4,3
600512,0,6,2
600515,1,7,1
600517,3,5,2
600518,4,7,3
600519,2,7,3
600520,1,6,3
600521,4,7,5
600522,2,6,2
600523,1,7,1
600524,5,7,3
600525,5,6,3
601250,6,7,3
601251,4,7,3
601252,3,6,4
601253,3,6,4
601254,4,7,2
601255,5,7,3
601256,5,6,4
601258,4,7,3
601259,4,6,2
601260,3,7,3
601262,4,6,2
601263,0,7,5
601264,3,6,4
601265,5,6,1
601266,2,6,3
601267,4,6,3
601268,3,6,4
601269,4,7,4
601270,0,7,2
601271,3,6,3
601272,3,7,5
601273,3,7,2
601274,3,7,2
601275,3,7,2
601276,2,6,3
601277,3,6,2
601278,3,7,4
601279,3,6,2
601280,3,6,3
601281,5,6,3
601282,3,7,3
601283,4,7,2
601284,2,6,2
601285,3,6,2
601286,4,6,3
601287,3,6,3
601289,4,6,3
601290,7,7,3
601291,3,6,3
601292,5,6,2
601293,3,7,2
601294,4,6,3
601295,4,6,4
601296,2,6,3
601297,5,6,4
601298,4,7,2
601299,5,6,1
601300,3,6,2
601301,3,6,2
601302,3,6,2
601303,4,6,4
601304,3,7,2
601306,4,6,3
601307,4,6,2
601308,3,6,3
601309,3,6,3
601310,6,7,3
601311,2,7,2
601312,3,6,4
601313,4,6,4
601314,2,6,3
601315,4,6,3
601316,2,6,2
601317,1,7,4
601318,4,7,5
601319,4,0,2
601320,5,7,0
601321,4,5,3
601322,3,6,3
601323,4,6,4
601326,4,7,7
601327,3,5,3
601328,3,7,2
601329,6,7,1
601331,3,6,3
601332,3,7,3
601333,3,6,3
601334,7,7,3
601335,3,6,5
601336,4,6,4
601337,4,6,4
601338,6,7,6
601339,3,6,3
601340,4,5,3
601341,3,7,3
601342,4,7,2
601343,5,6,3
601344,3,6,3
601345,3,7,4
601346,6,7,0
601347,4,6,2
601348,5,7,3
601349,3,7,3
601351,3,7,3
601352,4,7,2
601353,2,6,2
601354,0,7,3
601355,4,6,2
601356,4,6,3
601357,3,6,4
601358,3,6,2
601359,4,6,3
601360,2,6,4
601361,6,7,0
601363,3,7,0
601364,4,7,4
601365,2,7,1
601366,3,7,3
601367,4,6,2
601368,1,6,2
