# id,z,y,x
447536,3,5,3
447537,3,5,4
447538,3,5,3
447539,3,5,3
447540,3,5,2
447541,4,5,2
447543,4,5,0
447544,3,6,2
447545,4,5,0
447546,4,5,2
447547,2,5,3
447548,3,5,0
447549,3,5,0
447550,3,5,3
447551,4,5,2
447552,3,5,2
447553,2,6,2
447554,3,5,1
447555,3,5,1
447556,2,5,2
447557,4,5,1
447558,4,5,2
447559,0,5,3
447560,2,5,2
447561,2,6,2
447562,2,5,3
447563,1,6,3
447564,2,6,2
447565,3,5,3
447566,3,6,2
447567,4,5,2
447568,3,5,0
447569,2,5,2
447570,3,5,2
447571,3,6,2
447572,2,6,2
447573,3,6,2
447574,1,6,3
447575,4,6,2
447576,4,5,3
447577,2,5,2
447578,2,5,2
447579,3,5,2
447580,4,5,2
447582,3,5,2
451248,7,5,0
451249,2,3,0
451250,1,6,0
451251,3,6,2
451252,2,5,3
451253,2,5,2
451254,1,5,4
451255,4,7,4
451256,3,5,3
451257,3,6,3
451258,1,5,4
451259,5,5,0
451262,1,5,2
451263,2,6,2
451264,1,4,3
451265,0,7,3
451266,2,5,2
451267,1,5,3
451268,2,5,2
451269,3,5,2
451270,0,7,4
451271,0,7,7
451272,2,5,2
451274,2,4,2
451275,1,4,3
451276,1,5,4
451277,1,5,2
451278,1,5,2
451279,2,5,2
451280,0,4,1
451281,1,6,1
451282,1,5,4
451283,1,5,2
451285,3,7,6
451287,7,7,1
451288,0,6,2
451289,0,4,2
451290,3,6,2
451291,3,5,3
451292,2,5,1
451293,0,7,0
459441,1,5,2
459442,0,7,3
459443,2,5,0
459444,6,7,5
459445,0,7,2
459446,0,7,3
459447,0,7,6
459448,2,7,6
459449,1,6,4
459450,6,7,0
459451,3,7,0
459452,0,7,4
459453,0,6,1
459454,4,7,5
459455,0,7,1
459456,2,5,0
459457,0,7,0
459458,6,7,1
459459,6,7,0
459460,2,7,5
459461,0,7,5
459462,5,7,1
459463,0,7,2
459464,0,7,3
459465,3,7,6
459466,0,7,3
459467,3,7,0
459468,0,7,2
459469,3,7,0
459470,0,7,5
459471,5,7,6
459472,0,7,0
459473,0,7,5
459474,3,7,5
459475,0,7,3
459476,5,6,0
459477,2,5,4
459478,4,7,0
459479,5,5,2
459480,5,7,3
459481,2,7,0
459482,2,7,5
459483,2,6,2
459484,2,6,2
459485,5,6,0
459486,1,5,2
459487,2,6,0
459488,1,7,0
459489,3,7,0
459490,2,6,1
459491,0,7,4
459492,5,7,6
459493,4,7,4
459494,1,7,0
459495,5,6,1
459496,7,7,2
459497,0,7,3
459498,6,6,0
459499,6,7,2
459500,4,7,0
459501,5,7,3
459502,3,7,6
459503,5,7,2
459504,4,7,7
459505,5,7,4
459506,6,7,3
459507,3,7,0
459508,1,6,3
459509,4,7,0
459510,0,7,0
459511,6,6,4
459512,6,6,0
459513,0,7,2
459514,0,7,1
459515,0,7,1
459516,2,5,2
459517,0,7,6
459518,3,6,3
459519,2,7,0
459520,1,5,3
459521,3,5,5
459522,0,6,2
459523,0,7,0
459524,6,6,0
459525,3,6,0
459526,6,6,0
459527,2,7,4
459528,1,4,3
459529,5,7,0
459530,3,7,6
459531,6,6,0
459532,0,5,0
459533,5,7,2
459534,3,7,0
459535,0,7,4
459536,2,7,7
459537,0,7,0
459538,2,5,4
459539,2,7,6
459540,0,7,3
459541,4,7,6
459542,1,7,0
459543,4,7,6
459545,2,7,5
459546,0,7,0
459548,4,4,0
459551,0,7,2
459552,3,7,6
459553,2,7,5
459554,2,6,3
459555,0,5,1
459556,4,6,0
459557,3,7,0
459558,3,5,3
459559,3,7,0
459560,0,7,2
459561,1,6,6
459562,0,7,2
459563,3,7,0
459564,4,7,4
459565,5,6,0
459566,1,6,5
459567,4,7,0
459568,2,7,0
459569,6,6,2
459570,1,7,0
459571,2,5,2
459572,1,6,6
459573,2,6,3
459574,2,7,0
459575,0,7,5
459576,3,7,0
459577,1,5,3
459578,1,5,2
459579,2,7,5
459580,0,7,6
459581,7,7,2
459582,4,5,3
459583,0,7,0
459584,1,7,0
459585,3,6,0
459586,0,7,3
459587,2,7,0
459588,4,7,6
459589,0,7,2
459590,2,7,5
459591,0,7,2
459592,4,7,6
459593,3,6,3
459594,0,5,0
459595,3,6,1
459596,5,6,0
459597,5,7,1
459598,0,7,3
459599,6,6,2
459600,5,7,5
459601,2,5,1
459602,1,6,2
459603,0,7,6
459604,1,7,0
459605,1,7,0
459606,5,6,2
459607,5,5,2
459608,0,7,3
459609,2,5,2
459610,4,7,0
459611,0,7,0
459612,0,7,2
459613,6,7,1
459614,1,7,6
459615,7,6,2
459616,4,7,0
459617,0,5,4
459618,2,6,0
459619,7,6,3
459620,0,7,0
459621,3,5,1
459622,2,5,3
459623,2,5,4
459624,0,7,4
459625,2,7,7
459626,3,7,5
459627,2,7,5
459628,2,6,4
459629,6,6,2
459630,6,7,1
459631,6,7,6
459632,5,7,5
459633,2,6,0
459634,0,7,5
459635,3,6,1
459636,4,5,5
459637,1,6,2
459638,0,6,4
459639,3,6,6
459640,0,6,0
459641,3,6,1
459642,2,6,0
459646,3,6,3
459647,3,6,4
459648,3,5,0
459649,2,6,3
459650,1,6,1
459651,1,6,1
459652,2,6,2
459653,2,6,5
460050,1,0,6
460051,1,5,1
460052,6,7,3
460053,2,6,2
460054,0,6,3
460055,2,6,2
460056,6,5,5
460057,1,5,3
460058,2,6,0
460059,3,5,2
460060,2,6,2
460061,5,5,6
460062,2,6,3
460063,6,7,7
460064,2,6,1
460065,2,5,3
460066,0,6,3
460067,0,5,4
460068,6,5,3
460069,0,6,1
460070,1,6,3
460071,2,6,2
460072,0,7,2
460073,0,7,3
460074,5,6,4
460075,5,6,3
460076,0,6,2
460077,1,6,2
460078,6,4,5
460079,2,6,2
460080,4,5,4
460081,3,5,1
460082,1,6,3
460083,6,4,6
460084,1,5,1
460085,1,6,3
460086,3,5,3
460087,1,6,2
460088,4,5,5
460089,0,6,2
460090,2,5,2
460091,1,6,3
460092,5,6,2
460093,2,6,3
460094,2,5,3
460095,2,6,2
460096,2,5,2
460097,6,4,4
460098,5,5,4
460099,4,5,4
460100,1,6,3
460101,2,6,3
460102,4,6,2
460103,1,6,2
460104,2,6,2
460105,5,6,2
460106,1,6,1
460108,2,6,2
460109,2,5,1
460110,2,5,1
460111,5,6,1
460112,4,5,5
460113,3,5,0
460114,2,6,3
460115,1,6,2
460116,1,6,2
460117,7,7,1
460118,0,7,3
460119,0,6,4
460120,1,5,2
460121,5,4,5
460123,1,5,2
460124,7,5,3
460125,1,6,2
460126,6,5,5
460127,7,7,2
460128,1,6,2
460129,5,6,1
460130,2,6,3
460131,2,5,3
460132,1,6,2
460133,2,5,1
460134,4,5,0
460135,2,5,3
460136,6,4,4
460137,1,6,3
460138,1,6,2
460139,3,5,2
460140,1,6,2
460141,2,5,2
460142,1,6,3
460143,0,6,3
460144,3,5,5
460145,6,4,5
460146,1,5,1
460147,1,6,0
460148,1,5,3
460149,5,5,4
460150,1,5,2
460151,6,5,5
460152,4,5,3
460153,2,6,1
460154,0,7,3
460155,5,6,3
460156,0,6,4
460157,2,5,2
460158,2,6,2
460159,1,6,2
460160,7,6,7
460161,2,6,3
460163,2,6,2
460164,3,5,3
460165,1,6,3
460166,2,6,3
460167,2,5,3
460168,3,5,3
460169,1,6,3
460170,2,6,2
460171,7,5,4
460172,2,6,2
460173,1,6,3
460174,1,6,2
460175,4,6,1
460176,4,5,6
460177,0,7,2
460179,2,6,1
460180,7,7,4
460181,1,6,0
460182,2,6,1
460183,1,5,1
460184,1,6,2
460185,3,6,0
460186,2,6,3
460187,2,6,2
460188,7,4,4
460189,4,5,4
460190,4,5,4
460191,5,5,3
460192,0,7,2
460193,2,5,3
460194,3,5,0
460195,2,6,0
460196,6,5,2
460197,1,6,1
460198,0,6,0
460199,2,6,2
460200,2,5,5
460202,2,5,3
460203,1,6,2
460204,4,6,0
460205,5,5,3
460206,0,5,2
460207,2,6,3
460208,1,6,3
460209,0,6,3
460211,1,5,3
460212,1,5,2
460213,6,5,3
461467,6,3,0
461468,7,6,6
461469,3,6,3
461470,2,4,0
461471,1,6,1
461472,5,6,0
461473,1,6,0
461474,5,4,3
461475,7,7,7
461476,0,6,2
461478,0,7,4
461479,2,4,3
461481,3,5,4
461482,2,6,3
461483,3,4,5
461484,2,6,0
461485,1,4,3
461486,4,5,0
461487,3,6,3
461488,2,4,0
461489,7,4,2
461490,0,5,5
461491,3,6,2
461492,3,4,0
461494,5,4,0
461495,0,7,0
461496,2,5,2
461497,3,3,6
461498,1,5,1
461499,2,5,1
461500,5,5,0
461501,2,5,5
461502,5,5,5
461503,0,5,1
461504,1,6,0
461505,5,5,1
461506,4,7,0
461507,5,4,1
461508,2,6,1
461509,3,6,3
461510,4,5,4
461511,0,5,3
461512,3,5,3
461513,2,6,0
461514,1,6,3
462329,5,2,3
462330,4,6,7
462331,2,6,7
462332,1,6,7
462333,4,6,7
462334,3,6,7
462335,4,6,7
462336,3,6,7
462337,2,6,7
462338,3,6,7
462340,3,6,7
462341,4,6,7
462342,3,6,7
462343,3,6,7
462345,3,6,7
462346,2,6,7
462348,1,6,7
462349,2,6,7
462350,2,6,7
462351,0,6,7
462353,4,6,7
462355,0,4,7
462356,2,6,7
462357,3,6,7
462358,7,3,7
462359,3,6,7
462360,2,6,7
462361,4,6,7
462362,2,6,7
462363,3,6,7
462364,2,6,7
462365,2,6,7
462367,3,6,7
462368,2,6,7
462369,3,6,7
462370,3,6,7
462371,4,6,7
462372,7,3,6
462373,4,6,7
462374,0,5,7
462375,2,3,4
462376,4,5,5
462377,0,7,7
462378,2,6,7
462379,2,6,7
462380,3,6,7
462381,3,6,7
462382,0,4,7
462383,2,6,7
462386,2,6,7
462387,1,6,7
462391,3,6,7
463065,0,4,6
463067,1,6,4
463069,3,5,2
463071,0,5,2
463073,0,5,2
463074,2,5,1
463075,4,5,4
463078,2,5,3
463745,1,4,4
463746,6,6,2
463747,2,3,3
463748,1,5,2
463749,5,7,4
463750,2,7,7
463751,4,6,5
463752,3,5,5
463753,2,6,1
463754,0,7,2
463755,1,3,0
463757,0,5,2
463758,0,7,3
463759,1,4,2
463760,2,5,0
463761,4,7,7
463762,6,5,0
463763,1,7,0
463764,1,5,2
463765,0,3,0
463767,0,7,0
463768,1,6,2
463769,0,7,5
463770,5,6,1
463771,0,7,3
463772,1,4,3
463773,5,7,3
463774,0,4,2
463775,2,4,3
463776,1,4,2
463777,3,7,7
463778,1,4,1
463779,1,4,1
463780,5,6,1
463781,0,4,0
463782,1,5,0
463783,7,6,2
463784,1,3,3
463785,6,6,1
463786,3,7,0
463787,0,7,3
463788,2,7,7
463789,1,4,2
463793,3,7,0
463794,1,5,3
463795,4,7,1
463796,1,4,3
463797,6,7,3
463798,0,5,2
463800,0,3,0
463801,2,7,7
463802,1,5,4
463805,2,3,3
463806,1,7,5
463807,0,3,3
463808,0,7,1
463809,1,7,0
463810,1,7,0
463812,1,6,3
463813,0,5,3
463814,6,7,0
463816,6,6,3
463817,0,4,2
463818,2,5,3
463819,0,3,3
463822,1,7,5
463823,0,5,2
463825,6,7,0
463828,1,4,2
463830,0,7,5
463832,0,7,1
463833,1,5,1
463834,1,5,2
463835,0,5,3
463836,0,7,2
463837,2,5,2
463841,0,5,2
463843,7,7,2
463847,1,4,3
463848,0,7,1
463851,4,3,5
463854,7,6,6
463857,0,5,3
463859,2,5,2
463860,3,4,2
463861,1,7,0
463863,2,5,1
463865,0,4,3
463866,1,5,4
463867,3,3,4
463868,6,7,2
463869,2,4,5
463870,5,5,6
463871,3,3,5
463872,1,4,3
463874,0,4,2
463877,2,4,5
463878,7,6,7
463880,0,7,3
463882,1,3,3
463884,6,6,2
463885,6,4,5
463887,3,7,6
463890,4,4,3
463891,1,7,1
463893,2,5,3
463894,7,6,1
463896,5,4,5
463897,1,5,1
463900,0,5,1
463901,2,7,0
463911,0,7,2
463912,2,4,5
463913,5,7,4
463916,4,4,6
463917,0,4,3
463920,1,3,2
463921,5,7,6
463922,1,7,7
463923,7,6,0
463924,0,5,1
463926,0,5,2
463927,1,4,2
463929,3,6,2
463931,2,6,5
463932,0,6,0
463933,0,7,2
463935,1,6,3
463936,0,7,0
463937,0,4,3
463938,2,4,5
463939,0,4,4
463940,0,7,3
463943,0,4,3
463944,1,4,1
463945,0,6,3
463946,7,6,0
463948,1,6,3
463949,1,6,2
463950,2,7,0
463951,1,6,3
463952,1,7,4
463953,1,4,3
463954,2,4,1
463956,3,5,2
463958,0,5,2
463959,0,7,2
463960,0,4,2
463961,0,7,5
463962,7,6,7
463963,2,3,3
463964,0,7,3
463965,0,4,3
463966,2,4,2
463967,0,7,5
463968,6,7,3
463969,0,7,2
463970,2,3,5
463971,1,3,2
463972,2,5,2
463974,1,5,2
463975,2,7,7
463976,0,7,2
463977,1,3,3
463978,4,6,2
463979,0,7,0
463980,1,3,2
463981,3,7,0
463982,5,5,4
463983,1,5,1
463984,1,7,6
463985,0,5,0
463986,1,6,4
463987,4,6,2
463988,0,5,3
463989,2,5,2
463990,0,7,0
463991,1,6,2
463992,2,5,1
463993,1,6,3
463994,1,6,2
463995,2,6,3
463996,3,7,1
463997,2,5,3
463998,1,6,2
463999,4,7,7
464000,0,7,0
464001,2,7,0
464002,0,4,2
464003,6,5,1
464004,0,7,3
464005,1,4,5
464006,2,7,6
464007,0,7,3
464008,3,7,3
464010,1,7,5
464012,2,6,1
464013,4,7,4
464014,0,5,2
464017,0,4,4
464019,0,7,3
464020,1,4,3
464021,1,6,1
464029,0,6,0
464030,2,5,2
464031,0,7,1
464034,4,6,1
464035,0,7,0
464037,0,7,0
464038,0,7,0
464039,4,6,5
464040,1,5,1
464041,7,3,5
464043,0,7,0
464045,0,4,2
464046,0,7,2
464047,2,6,2
464048,3,5,2
464049,2,5,1
464050,3,5,2
465883,4,7,7
465884,2,6,4
465885,2,6,3
465886,1,5,4
465887,1,4,3
465888,1,5,2
465889,2,5,2
465890,1,6,3
465891,0,5,3
465892,1,6,1
465893,3,4,0
465894,6,7,1
465895,1,6,3
465896,4,7,1
465897,3,6,3
465898,2,5,1
465899,2,6,3
465900,0,6,4
465901,6,7,1
465902,2,7,0
465903,1,5,2
465904,2,4,2
465905,1,4,4
465906,7,7,3
465907,1,5,3
465908,2,6,3
465909,3,5,1
465911,2,5,0
465912,1,6,2
465913,0,6,3
465914,0,7,0
465915,1,5,3
465916,0,7,4
465917,1,4,2
465918,3,5,0
465919,0,5,2
465920,2,5,0
465921,6,6,2
465922,0,7,2
465923,1,5,3
465924,2,5,2
465925,1,6,1
465926,3,5,2
465927,2,5,0
465928,0,7,3
465929,2,6,1
465930,1,7,7
465931,0,6,2
465932,6,7,0
465933,2,7,7
465934,2,4,1
465935,3,7,7
465936,2,4,3
465937,1,6,2
465938,1,5,4
465939,2,5,1
465940,0,7,4
465941,1,4,3
465942,0,7,4
465943,0,7,4
465944,5,6,6
465945,3,5,3
465946,7,6,1
465947,4,5,0
465948,1,5,1
467933,2,5,3
467934,3,5,2
467935,6,7,3
467936,2,5,3
467937,3,7,0
467938,0,6,5
467939,3,5,0
467940,1,6,2
467941,0,6,1
467942,5,7,0
467943,3,6,0
467944,2,5,2
467945,2,5,2
467946,1,5,3
467947,0,5,1
467948,2,6,2
467949,7,7,0
467950,0,7,0
467951,3,5,2
467952,3,6,3
467953,1,5,3
467954,2,6,2
467955,0,6,2
467956,1,7,0
467957,2,7,0
467958,2,5,1
467959,2,5,1
467960,1,5,2
467961,4,6,0
467962,0,5,1
467963,1,6,4
467964,1,7,0
467965,6,7,0
467966,0,6,4
467967,1,6,2
467968,0,6,1
467969,1,5,3
467970,1,5,3
467971,1,5,2
467972,4,5,3
467974,2,6,0
467975,3,6,2
467976,0,7,6
467977,2,5,3
467978,2,5,2
467979,3,6,2
467980,0,6,2
467981,2,5,2
467982,0,7,3
467983,0,5,2
467984,2,6,2
467985,3,5,3
467986,1,6,5
467987,2,5,1
467988,0,5,3
467989,2,5,3
467990,2,6,1
467991,1,4,2
467992,1,5,3
467993,2,5,1
467994,3,6,2
467995,4,7,0
467996,1,6,2
467997,1,6,1
467998,1,6,2
467999,0,7,3
468000,3,6,4
468001,0,6,0
468002,4,7,6
468003,6,6,3
468004,0,7,0
468005,4,6,0
468006,3,5,1
468007,2,6,2
468008,5,6,0
468009,2,7,7
468010,5,6,4
468011,0,7,2
468012,6,6,2
468013,0,7,0
468014,3,5,0
468015,5,5,3
468016,0,7,2
468017,2,6,2
468018,0,7,3
468019,5,5,0
468020,3,6,6
468021,5,7,0
468022,4,6,2
468023,0,7,5
468024,0,7,3
468025,0,7,2
468026,0,6,2
468027,2,5,0
468028,6,5,4
468029,2,5,1
468030,2,5,2
468031,2,6,3
468032,2,5,4
468033,1,7,0
468034,4,6,4
468035,2,7,0
468036,0,5,1
468037,4,6,3
468038,2,5,3
468039,1,6,0
468040,0,7,2
468041,3,5,5
468042,7,6,1
468043,1,5,2
468044,6,6,0
468045,3,6,6
468046,6,5,3
468047,4,5,6
468048,4,5,1
468049,2,6,6
468050,0,6,2
468051,0,6,4
468052,2,6,1
468053,6,6,4
468054,2,6,3
468055,0,6,5
468056,0,7,3
468057,2,6,3
468058,0,7,6
468059,2,6,0
468060,4,5,5
468061,0,6,3
468062,0,6,2
468063,0,6,0
468064,0,7,3
468065,3,5,3
468066,0,7,2
468067,0,6,4
468068,0,5,2
468069,1,5,3
468070,1,7,0
468071,3,6,3
468072,5,7,7
468073,0,7,2
468074,1,6,2
468075,0,7,6
468076,2,5,2
468077,0,7,2
468078,2,5,3
468079,5,7,2
468080,0,7,2
468081,2,7,0
468082,2,6,3
468083,0,6,4
468084,6,7,0
468085,0,7,7
468086,0,7,1
468087,2,6,2
468088,0,7,6
468089,0,7,6
468090,0,5,1
468091,3,6,0
468092,0,6,3
468094,4,6,5
468095,3,5,1
468096,0,6,1
468097,1,5,3
468098,1,5,2
468099,2,5,1
468100,1,6,2
468101,5,7,3
468102,0,7,0
468103,2,5,2
468105,2,5,3
468106,1,7,5
468107,6,5,2
468108,2,5,3
468109,2,5,2
468110,0,7,1
468111,3,7,7
468112,3,6,0
468113,0,7,1
468114,2,6,3
468115,0,6,5
468116,1,6,0
468117,5,6,1
468118,5,7,2
468119,2,5,1
468120,4,5,0
468121,2,5,2
468122,3,6,0
468123,0,7,1
468124,2,5,2
468125,0,7,0
468126,1,6,3
468127,0,7,0
468128,0,6,2
468129,1,5,3
468130,5,6,0
468131,1,6,3
468132,0,7,6
468133,2,5,2
468134,0,7,2
468135,3,6,0
468136,1,5,4
468137,2,5,3
468138,2,6,2
468139,6,6,0
468140,4,5,3
468141,3,6,5
468142,1,6,6
468143,1,5,2
468144,2,5,1
468145,0,6,3
468146,1,7,7
468147,0,5,3
468148,3,6,4
468149,0,7,5
468150,0,7,2
468151,0,7,3
468152,5,5,3
468153,4,5,4
468154,1,5,2
468155,1,5,2
468156,0,6,0
468157,3,6,0
468158,3,5,2
468159,3,4,2
468160,2,5,2
468161,0,5,0
468162,0,7,1
468163,5,6,4
468164,0,5,1
468165,2,6,2
468166,0,7,2
468167,0,7,0
468168,1,6,2
468169,2,5,4
468170,0,6,5
468171,3,5,1
468172,0,6,0
468173,3,6,7
468174,2,5,2
468175,1,5,2
468176,6,7,0
468177,2,5,3
468178,0,6,4
468179,2,6,3
468180,0,7,1
468181,0,6,4
468182,6,6,4
468183,5,6,6
468184,2,5,0
468185,5,6,0
468186,6,7,0
468187,4,5,3
468188,6,6,4
468189,0,6,2
468190,5,7,5
468191,0,7,3
468192,2,7,0
468194,1,6,4
468195,1,6,2
468196,2,6,2
468197,4,7,3
468198,0,7,0
468199,0,7,5
468200,0,7,2
468202,0,6,4
468203,2,6,4
468204,1,5,4
468205,3,6,0
468206,7,7,1
468207,5,7,0
468208,1,6,4
468209,0,6,0
468210,2,5,6
468212,2,6,3
468213,0,7,4
468214,0,6,0
468215,5,6,3
468216,0,6,1
468217,1,5,2
468218,2,5,3
468219,2,5,2
468220,2,6,1
468221,2,6,3
468222,1,6,0
468223,2,6,2
468224,2,5,3
468225,5,6,4
468226,6,6,1
468227,0,6,4
468228,5,6,2
468230,0,7,6
468231,4,6,0
468232,0,6,2
468233,1,5,3
468234,1,5,3
468235,0,5,0
468236,3,5,3
468237,0,6,2
468238,0,7,6
468239,0,6,2
468240,4,5,4
468241,4,5,2
468242,6,7,3
468243,0,7,6
468245,4,5,3
468246,6,6,1
468247,3,5,3
468248,2,6,2
468249,5,7,0
468250,1,6,2
468251,2,5,3
468252,5,6,0
468253,3,6,6
468254,0,6,0
468255,0,5,4
468256,4,5,1
468257,0,6,5
468258,4,5,2
468259,0,7,3
468260,2,6,3
468261,2,6,2
468262,2,6,2
468263,2,6,2
468264,1,6,5
468266,0,7,2
468267,0,7,0
468268,2,5,2
468270,6,7,0
468271,1,5,2
468273,1,6,2
468274,0,6,3
468275,2,6,1
468276,2,6,3
468277,1,6,2
468279,0,7,0
468280,0,6,1
468281,3,6,0
468282,1,6,4
468283,5,7,0
468284,5,6,3
468285,2,5,2
468286,0,5,3
468287,0,7,6
468288,3,5,2
468289,3,6,4
468290,2,6,3
468291,0,7,4
468292,0,5,2
468293,0,5,2
468294,2,6,3
468295,6,6,2
468296,5,6,5
468297,3,6,3
468298,0,7,2
468299,4,5,1
468300,0,7,5
468301,0,5,2
468302,0,7,3
468303,0,6,3
468304,3,7,7
468306,1,6,3
469884,0,7,5
469885,6,6,2
469886,2,5,3
469888,5,6,1
469889,1,6,3
469890,3,4,1
469891,3,5,3
469892,1,6,4
469893,0,7,3
469894,1,5,3
469896,0,6,2
469898,1,4,2
469899,3,7,6
469900,2,5,0
469901,0,5,2
469902,1,5,2
469903,3,5,3
469904,3,5,3
469905,1,5,0
469906,1,5,3
469907,3,5,1
469908,1,5,3
469909,1,5,4
469910,3,5,0
469911,1,6,0
469912,1,4,1
469913,2,5,6
469914,1,5,1
469915,3,6,1
469916,7,7,6
469917,2,5,1
469918,2,4,3
469919,1,4,3
474913,2,6,2
474914,7,7,1
474915,1,6,3
474916,7,7,0
474917,2,6,2
474918,1,5,2
474919,2,6,2
474920,3,6,3
474921,2,6,2
474923,2,5,4
474924,6,7,3
474927,0,6,2
474928,2,5,2
474929,1,5,4
474930,1,7,0
474931,1,6,4
474932,1,5,3
474933,2,6,2
474934,2,5,3
474935,2,6,3
474936,3,5,3
474937,0,7,2
474938,4,7,7
474939,2,6,3
474940,3,5,2
474941,2,5,2
474942,1,5,2
474943,1,6,2
474944,2,5,4
474945,1,6,2
474946,1,6,3
474947,3,6,4
474948,2,6,4
474949,1,6,1
474950,1,6,3
474951,3,6,3
474952,1,6,3
474953,7,7,1
474954,3,5,3
474955,1,5,2
474956,2,5,4
474957,3,5,3
474958,2,6,3
474959,1,5,2
474960,3,5,2
474962,3,5,3
474963,2,5,3
474964,1,5,3
474965,0,6,1
474966,2,5,2
474967,3,6,2
474968,2,5,3
474969,7,7,1
474970,2,6,3
474971,1,6,2
474972,0,7,3
474973,0,6,4
474974,3,5,4
474975,3,5,2
474976,2,6,2
474977,1,5,3
474978,2,6,1
474979,1,6,3
474980,1,7,0
474981,1,6,3
474982,2,6,2
474983,2,5,2
474984,1,6,3
474985,2,6,1
474986,1,6,3
474987,2,6,2
474988,1,5,3
474989,2,6,1
474990,2,6,2
474991,1,5,2
474992,2,5,1
474993,3,7,7
474994,2,6,3
474995,1,5,3
474996,3,6,3
474997,2,6,4
474998,2,6,4
474999,3,5,3
475000,0,5,3
475001,2,5,3
475002,2,5,3
475003,3,5,3
475004,2,5,3
475005,2,5,3
475006,5,6,3
475007,3,5,2
475009,1,5,3
475010,1,5,1
475011,3,5,5
475012,1,5,3
475013,0,5,3
475014,0,7,5
475015,0,5,3
475016,3,5,2
475017,2,5,3
475018,1,6,3
475019,3,5,3
475020,2,6,3
475021,3,5,2
475022,5,7,0
475023,7,7,4
475024,2,5,3
475025,2,5,2
475026,2,5,3
475028,3,5,2
475029,2,5,2
475030,2,6,2
475031,2,5,2
475033,2,6,2
475034,0,7,1
475035,2,5,1
475036,4,5,2
475037,1,6,3
475038,2,6,2
475039,1,5,3
475040,2,5,2
475041,0,7,6
475042,3,6,3
475043,2,7,0
475044,2,7,0
475045,0,7,6
475046,1,6,4
475047,1,5,4
475049,1,5,2
475050,2,6,2
475051,1,6,4
475053,0,7,3
475054,2,5,2
475055,3,6,4
475056,1,5,3
475057,2,6,3
475058,3,5,2
475059,2,6,2
475060,2,5,3
475061,2,5,3
475062,2,5,3
475063,3,5,3
475064,2,5,3
475065,1,5,2
475066,2,6,3
475067,3,6,2
475068,1,5,2
475069,1,5,2
475070,0,7,0
475071,1,5,3
475072,2,5,3
475073,0,7,1
475074,5,7,0
475075,1,5,2
475076,2,5,2
475077,2,7,0
475078,2,5,2
475079,0,5,2
475080,1,5,1
475081,1,5,3
475082,3,5,3
475083,1,5,3
475084,2,5,2
475085,1,5,3
475086,1,6,3
475087,6,7,0
475088,3,5,4
475089,1,5,2
475090,2,6,3
475091,1,5,3
475092,6,7,4
475093,1,6,2
475094,2,5,3
475095,2,6,4
475096,3,5,4
475097,2,6,3
475098,3,5,2
475101,1,6,2
475102,1,5,3
475103,1,6,4
475104,1,5,3
475105,1,6,3
475106,0,5,3
475107,2,5,3
475108,2,5,3
475109,3,5,3
475110,1,6,4
475111,1,5,4
475112,3,5,3
475287,0,7,3
475288,2,5,1
475289,5,7,1
475290,1,6,3
475291,2,6,1
475292,1,7,0
475293,2,6,4
475294,4,5,0
475295,2,5,2
475296,1,5,2
475297,1,6,3
475298,3,5,1
475299,0,7,1
475300,2,5,2
475301,2,6,4
475302,1,4,3
475303,2,5,2
475305,1,6,2
475306,1,5,2
475307,2,5,3
475308,1,5,3
475309,4,7,6
475310,1,5,2
475311,0,7,5
475312,4,5,6
475313,0,5,4
475314,4,7,0
475315,1,5,2
475316,1,5,1
475317,3,5,3
475318,2,5,2
475319,1,6,3
475320,0,5,4
475321,7,7,1
475322,1,5,2
475323,1,5,3
475324,2,6,3
475325,3,7,7
475326,2,5,4
475327,2,4,3
475328,1,6,2
475329,3,5,2
475330,1,6,2
475331,2,4,4
475332,3,5,2
475333,4,6,0
475334,1,6,2
475335,2,5,0
475336,1,6,2
475337,4,5,0
475338,1,6,2
475339,0,7,3
475340,2,5,3
475341,1,5,3
475342,2,6,7
475343,2,5,1
475344,2,6,1
475345,1,6,6
475346,3,5,2
475347,2,5,1
475348,0,7,2
475349,3,7,7
475350,1,6,4
475351,3,5,2
475352,2,5,2
475353,3,6,5
475354,2,5,4
475355,0,7,5
475356,2,6,1
475357,1,6,2
475358,1,5,2
475362,1,5,1
475364,4,1,2
475365,1,5,3
475366,2,5,3
475367,1,5,1
475368,4,7,6
475369,2,6,2
475370,1,6,1
475371,2,5,2
475372,0,6,2
475373,4,5,0
475374,6,7,2
475375,2,6,2
475376,2,5,3
475377,2,5,2
475378,0,7,1
475379,2,5,4
475380,1,7,4
475381,4,7,7
475382,3,5,1
475383,1,6,2
475384,2,6,2
475385,0,7,2
475386,1,7,7
475387,1,6,2
475388,2,6,2
475389,7,7,2
475390,3,5,3
475391,1,5,1
475392,1,5,3
475393,2,5,2
475394,1,5,4
475395,0,5,2
475396,2,5,2
475397,0,6,6
475398,1,7,6
475399,3,4,2
475400,2,4,3
475401,2,5,2
475402,1,6,3
475403,2,5,1
475404,0,7,3
475405,1,5,2
475406,3,6,1
475407,2,5,4
475408,2,5,3
475409,2,6,4
475410,1,5,2
475411,2,6,2
475412,4,5,4
475413,0,7,3
475414,3,4,0
475415,2,4,2
475416,4,4,2
475417,2,7,0
475418,1,5,3
475419,1,6,1
475420,1,7,0
475421,2,6,3
475422,0,5,2
