# id,x,y,z
459495,3,5,3
459496,3,4,3
459497,3,5,2
459498,3,5,3
459499,3,4,3
459500,3,5,3
459501,3,5,2
459502,3,4,3
459503,3,4,3
459504,3,4,3
459505,3,5,3
459506,2,4,3
459507,3,4,3
459508,2,5,3
459509,3,4,3
459510,3,5,2
459511,3,5,2
459512,2,4,2
459513,3,5,2
459514,3,5,3
459515,2,5,2
459516,3,5,3
459517,2,5,3
459518,3,4,3
459519,3,5,2
459520,3,4,3
459521,3,5,3
459522,3,4,3
459523,3,4,3
459524,3,5,3
459525,1,4,3
459526,3,4,2
459527,3,5,3
459528,3,5,3
459529,3,5,2
459530,3,5,2
459531,3,4,3
459532,3,5,3
459533,3,5,3
459534,3,5,2
459535,3,5,3
459536,3,4,2
459537,3,4,3
459538,3,4,3
459539,3,4,2
459540,3,4,3
459541,3,5,2
459542,3,5,2
459543,3,5,2
459545,3,5,2
459546,3,5,2
459548,3,5,2
459551,3,5,3
459552,3,4,2
459553,3,5,3
459554,3,5,2
459555,3,5,2
459556,3,5,2
459557,3,5,2
459558,3,5,3
459559,3,5,2
459560,3,4,2
459561,3,5,3
459562,3,5,2
459563,2,5,3
459564,3,5,3
459565,3,4,3
459566,2,5,3
459567,3,5,3
459568,2,5,3
459569,3,5,2
459570,3,4,3
459571,3,5,3
459572,3,5,3
459573,3,5,3
459574,3,5,2
459575,3,5,3
459576,3,4,3
459577,3,5,2
459578,3,5,3
459579,3,4,3
459580,3,5,3
459581,3,5,2
459582,3,4,3
459583,3,5,3
459584,3,5,2
459585,3,5,3
459586,3,4,2
459587,2,5,2
459588,3,4,2
459589,3,5,2
459590,3,5,2
459591,4,5,2
459592,3,5,3
459593,3,4,2
459594,3,5,3
459595,3,5,3
459596,3,4,3
459597,3,5,3
459598,3,5,3
459599,3,5,3
459600,3,5,3
459601,3,5,3
459602,3,5,2
459603,3,5,3
459604,3,5,2
459605,3,5,2
459606,3,5,2
459607,3,5,2
459608,4,5,2
459609,6,4,2
459610,3,5,3
459611,3,5,2
459612,3,5,3
459613,3,4,2
459614,3,5,3
459615,3,4,2
459616,3,5,2
459617,3,4,3
459618,3,4,2
459619,3,5,3
459620,3,5,3
459621,3,4,3
459622,2,4,3
459623,2,4,3
459624,3,4,3
459625,3,5,3
459626,3,5,3
459627,3,5,2
459628,3,5,2
459629,3,5,3
459630,3,5,3
459631,3,5,2
459632,3,5,2
459633,4,4,2
459634,3,5,3
459635,1,6,4
459636,2,7,3
459637,2,7,3
459638,3,7,3
459639,4,7,3
459640,4,7,4
459641,4,7,4
459642,4,6,5
459646,2,6,5
459647,2,6,4
459648,2,7,3
459649,2,7,3
459650,3,7,2
459651,4,7,3
459652,5,6,3
459653,4,7,4
460050,3,7,4
460051,3,6,4
460052,3,6,3
460053,3,6,3
460054,4,6,4
460055,3,6,3
460056,3,6,3
460057,3,6,3
460058,3,6,3
460059,3,6,3
460060,3,6,3
460061,4,6,3
460062,4,6,3
460063,3,6,3
460064,3,6,3
460065,4,6,3
460066,4,6,3
460067,4,6,3
460068,4,6,3
460069,3,6,3
460070,4,6,3
460071,4,6,3
460072,4,6,3
460073,4,6,3
460074,4,6,3
460075,3,6,3
460076,4,6,3
460077,4,6,3
460078,4,6,3
460079,4,6,3
460080,3,6,3
460081,4,6,3
460082,4,6,3
460083,4,7,3
460084,3,6,3
460085,3,7,3
460086,4,6,2
460087,4,6,2
460088,4,6,3
460089,3,6,3
460090,3,6,3
460091,4,6,3
460092,3,6,3
460093,3,6,3
460094,4,6,3
460095,3,6,3
460096,3,6,3
460097,3,6,3
460098,4,6,3
460099,4,6,3
460100,3,6,3
460101,3,6,3
460102,3,6,3
460103,4,6,3
460104,3,6,3
460105,3,6,3
460106,4,6,3
460108,3,7,3
460109,3,6,3
460110,3,7,3
460111,3,6,3
460112,3,6,4
460113,3,6,3
460114,4,7,3
460115,3,7,4
460116,3,6,3
460117,4,7,3
460118,3,7,3
460119,3,7,3
460120,3,7,3
460121,3,7,3
460123,3,7,3
460124,3,7,3
460125,3,7,3
460126,3,7,3
460127,3,7,4
460128,3,7,3
460129,3,7,3
460130,3,7,3
460131,3,7,3
460132,3,7,3
460133,3,7,3
460134,3,7,3
460135,3,7,3
460136,3,7,3
460137,3,7,3
460138,3,7,3
460139,3,7,3
460140,3,7,4
460141,3,7,3
460142,3,7,3
460143,3,7,3
460144,3,7,3
460145,3,7,3
460146,3,7,4
460147,3,7,3
460148,3,7,3
460149,3,7,3
460150,3,7,3
460151,3,7,3
460152,3,7,4
460153,2,7,3
460154,3,7,4
460155,3,7,4
460156,3,7,3
460157,3,7,3
460158,2,6,3
460159,2,7,3
460160,2,6,3
460161,3,6,3
460163,2,6,3
460164,3,6,3
460165,3,6,3
460166,3,6,3
460167,3,6,3
460168,3,6,3
460169,3,6,4
460170,3,6,3
460171,3,6,3
460172,3,6,3
460173,3,6,3
460174,3,6,3
460175,3,6,3
460176,3,6,3
460177,3,6,3
460179,2,6,3
460180,3,6,3
460181,3,6,3
460182,4,6,3
460183,3,6,3
460184,3,6,3
460185,3,6,3
460186,3,6,4
460187,3,6,3
460188,3,6,4
460189,3,6,3
460190,3,6,3
460191,3,6,3
460192,3,6,3
460193,3,6,3
460194,3,6,3
460195,3,6,3
460196,2,6,3
460197,3,6,3
460198,3,6,3
460199,3,6,3
460200,3,6,3
460202,3,6,3
460203,3,6,3
460204,2,6,3
460205,2,6,3
460206,2,6,3
460207,3,7,3
460208,3,6,3
460209,3,6,3
460211,1,7,4
460212,2,7,4
460213,3,7,4
461467,3,5,4
461468,3,5,3
461469,1,5,4
461470,3,4,4
461471,2,5,4
461472,3,4,3
461473,3,4,3
461474,3,5,4
461475,4,4,3
461476,4,4,3
461478,4,4,3
461479,4,4,3
461481,4,4,4
461482,3,4,4
461483,3,4,3
461484,4,4,3
461485,3,4,3
461486,4,4,3
461487,4,5,4
461488,4,4,3
461489,3,4,4
461490,4,4,4
461491,4,4,4
461492,4,4,3
461494,4,5,4
461495,4,5,4
461496,4,5,3
461497,6,4,2
461498,4,4,4
461499,4,5,3
461500,4,4,3
461501,3,4,4
461502,4,5,4
461503,6,3,1
461504,4,4,4
461505,5,4,3
461506,4,5,4
461507,4,4,3
461508,4,5,3
461509,4,5,4
461510,4,4,4
461511,4,4,3
461512,4,4,3
461513,4,4,4
461514,4,5,3
462329,5,5,6
462330,6,7,6
462331,4,7,4
462332,3,7,3
462333,3,7,3
462334,4,6,5
462335,5,4,2
462336,4,7,3
462337,4,7,3
462338,4,7,3
462340,4,7,3
462342,5,6,2
462343,3,7,4
462345,3,7,4
462346,4,7,3
462348,3,7,4
462349,4,7,3
462350,4,7,4
462351,2,6,5
462353,3,7,4
462355,4,7,4
462356,4,7,4
462357,3,7,4
462358,3,7,3
462359,3,7,3
462360,4,7,4
462361,3,7,4
462362,4,7,4
462363,3,7,3
462364,4,7,3
462365,3,7,3
462367,3,7,3
462368,4,7,3
462369,3,7,3
462370,3,7,3
462371,3,7,3
462372,3,7,4
462373,3,7,3
462374,3,7,3
462375,4,7,3
462376,3,7,3
462377,4,7,4
462378,3,7,4
462379,4,7,4
462380,4,7,4
462381,4,7,4
462382,3,7,3
462383,3,7,3
462386,3,7,3
462387,3,7,3
462391,3,7,3
463065,3,5,3
463067,3,6,3
463069,3,6,3
463071,3,5,3
463073,4,5,4
463074,3,6,3
463075,3,5,3
463078,3,5,3
463745,4,6,6
463746,4,6,6
463747,4,6,7
463748,4,6,6
463749,2,6,7
463750,5,6,6
463751,5,6,5
463752,5,6,5
463753,4,6,7
463754,4,6,6
463755,4,6,6
463757,5,6,6
463758,4,6,6
463759,4,6,5
463760,4,6,6
463761,5,6,5
463762,4,6,6
463763,5,7,5
463764,3,6,7
463765,5,6,5
463767,6,7,4
463768,4,6,6
463769,3,6,6
463770,6,6,4
463771,2,6,6
463772,6,7,3
463773,2,6,6
463774,5,6,6
463775,4,6,7
463776,6,6,5
463777,3,6,6
463778,6,6,4
463779,5,6,6
463780,5,6,5
463781,4,6,6
463782,2,6,6
463783,6,6,4
463784,5,6,6
463785,6,7,4
463786,5,6,5
463787,4,6,6
463788,5,6,5
463789,4,6,6
463790,2,6,6
463791,6,7,3
463792,5,6,6
463793,4,6,6
463794,6,6,5
463795,2,6,6
463796,5,6,6
463797,7,6,5
463798,2,6,7
463799,5,6,6
463800,3,6,6
463801,7,6,4
463802,3,6,6
463803,6,6,6
463804,6,6,3
463805,5,6,6
463806,5,6,6
463807,3,6,7
463808,6,6,6
463809,5,6,6
463810,3,6,6
463811,5,6,6
463812,6,6,5
463813,3,6,7
463814,5,6,6
463815,7,6,5
463816,4,6,6
463817,5,6,6
463818,7,6,5
463819,3,6,6
463820,5,6,6
463821,5,6,6
463822,2,6,6
463823,6,6,5
463824,2,7,7
463825,5,6,6
463826,2,6,7
463827,6,6,6
463828,3,6,6
463829,6,6,6
463830,3,6,7
463831,5,6,6
463832,7,6,4
463833,4,6,7
463834,5,6,5
463835,7,6,4
463836,3,6,7
463837,5,6,6
463838,5,6,6
463840,7,6,3
463841,3,6,7
463842,6,6,6
463843,3,6,6
463844,7,6,4
463847,6,6,3
463848,3,6,6
463849,6,6,2
463850,2,6,6
463851,6,6,3
463853,6,6,3
463854,3,6,6
463856,6,7,2
463857,2,6,6
463858,7,7,3
463859,2,6,6
463860,6,6,5
463861,4,6,6
463862,6,6,3
463863,2,6,6
463864,7,6,3
463865,3,6,6
463866,6,7,4
463867,3,6,6
463868,6,7,4
463869,3,6,6
463870,6,6,5
463871,3,6,6
463872,2,6,6
463873,6,7,3
463874,3,6,6
463876,6,6,2
463877,3,6,6
463878,2,6,6
463879,6,6,3
463880,4,6,5
463881,6,6,3
463882,3,6,6
463883,6,7,3
463884,3,6,6
463885,2,6,6
463886,6,6,3
463887,3,6,6
463889,7,6,3
463890,3,6,6
463891,2,6,6
463892,7,7,3
463893,4,6,6
463894,3,6,6
463895,2,6,6
463896,7,5,3
463897,2,6,6
463898,6,5,6
463900,7,6,4
463901,3,5,6
463902,6,6,6
463903,7,6,3
463904,2,6,6
463905,6,5,5
463906,7,6,3
463908,6,5,5
463909,7,6,3
463910,2,5,6
463911,6,5,5
463912,7,6,4
463913,3,6,6
463914,6,5,5
463915,7,6,3
463916,2,5,6
463917,6,5,5
463918,7,6,4
463919,2,6,6
463920,7,5,4
463921,2,5,6
463922,7,6,4
463923,3,5,6
463924,6,5,4
463925,2,6,6
463926,6,6,5
463927,7,6,4
463928,2,5,6
463929,7,6,4
463930,2,6,6
463931,7,6,4
463932,2,5,6
463933,6,6,6
463935,5,5,5
463936,2,5,6
463937,5,5,5
463938,7,6,3
463939,3,5,6
463940,5,5,5
463941,7,6,3
463942,2,5,6
463943,5,5,5
463944,2,5,6
463945,5,6,5
463946,3,6,6
463948,4,6,6
463949,5,5,5
463950,4,5,5
463951,2,6,5
463952,6,6,4
463953,5,5,5
463954,4,6,5
463955,1,6,5
463956,4,6,5
463957,1,6,5
463958,5,6,5
463959,4,6,6
463960,6,6,5
463961,4,6,6
463962,4,6,6
463963,5,6,5
463964,6,6,4
463965,4,6,5
463966,3,6,6
463967,6,6,4
463968,5,5,5
463969,3,6,6
463970,3,6,6
463971,6,6,4
463972,4,6,6
463973,2,6,6
463974,5,5,5
463975,5,6,4
463976,4,6,6
463977,5,6,5
463978,5,6,5
463979,3,6,6
463980,6,6,4
463981,2,6,6
463982,6,6,5
463983,6,6,4
463984,2,6,6
463985,6,6,4
463986,4,6,6
463987,6,6,4
463988,3,6,6
463989,6,6,4
463990,6,6,4
463991,3,6,6
463992,3,6,6
463993,7,6,4
463994,5,6,5
463995,4,6,6
463996,6,6,4
463997,2,6,6
463998,5,5,5
463999,2,6,6
464000,2,6,6
464001,5,5,5
464002,7,6,5
464003,3,6,6
464004,5,6,5
464005,2,5,6
464006,3,5,6
464007,5,5,5
464008,5,6,5
464009,2,6,6
464010,5,6,5
464012,7,6,5
464013,6,6,5
464014,7,6,5
464016,2,6,6
464017,6,6,5
464018,7,6,5
464019,6,6,4
464020,3,6,6
464021,6,6,5
464029,2,6,6
464030,7,6,5
464031,3,6,6
464034,3,6,6
464035,5,5,5
464036,2,6,6
464037,5,6,6
464038,3,6,6
464039,7,6,4
464040,2,6,6
464041,7,6,5
464043,6,6,5
464045,5,5,5
464046,2,5,6
464047,3,7,4
464048,3,7,4
464049,2,6,5
464050,3,6,3
465883,4,5,3
465884,4,5,3
465885,4,5,3
465886,4,5,3
465887,5,6,3
465888,4,5,3
465889,4,5,2
465890,5,5,3
465891,5,5,3
465892,4,5,3
465893,4,5,2
465894,3,5,3
465895,5,5,3
465896,4,5,3
465897,4,5,2
465898,4,6,4
465899,4,5,3
465900,4,6,3
465901,4,5,2
465902,3,5,4
465903,3,5,4
465904,3,5,3
465905,3,5,4
465906,3,6,3
465907,4,5,2
465908,4,5,3
465909,5,5,3
465911,2,5,3
465912,3,5,4
465913,3,5,3
465914,4,5,3
465915,3,5,4
465916,3,5,3
465917,3,5,3
465918,3,5,3
465919,3,5,3
465920,4,5,3
465921,3,5,3
465922,3,5,2
465923,3,5,3
465924,4,5,3
465925,4,5,3
465926,4,5,3
465927,4,5,2
465928,3,5,3
465929,3,5,3
465930,4,5,3
465931,3,5,4
465932,3,5,3
465933,4,5,3
465934,4,6,2
465935,3,5,3
465936,3,5,3
465937,4,5,2
465938,5,6,2
465939,4,5,2
465940,4,6,3
465941,3,5,3
465942,3,5,3
465943,3,5,3
465944,4,5,4
465945,4,5,3
465946,3,5,3
465947,3,5,3
465948,3,5,3
467933,3,6,3
467934,3,6,3
467935,4,6,3
467936,4,6,3
467937,4,6,3
467938,6,4,3
467939,4,6,4
467940,4,6,3
467941,4,6,3
467942,2,6,3
467943,4,6,3
467944,4,6,3
467945,3,6,3
467946,3,6,3
467947,3,6,3
467948,4,6,3
467949,4,6,3
467950,4,6,3
467951,3,6,3
467952,3,6,3
467953,4,6,3
467954,4,6,3
467955,3,6,3
467956,4,6,3
467957,3,6,3
467958,4,6,3
467959,3,6,3
467960,4,6,3
467961,3,6,3
467962,3,6,3
467963,2,6,3
467964,4,6,3
467965,3,6,3
467966,4,6,3
467967,3,6,3
467968,5,3,1
467969,3,6,3
467970,4,6,3
467971,3,6,3
467972,4,6,3
467974,4,6,3
467975,4,6,3
467976,4,6,4
467977,4,6,4
467978,3,6,3
467979,3,6,3
467980,4,6,4
467981,4,6,4
467982,3,6,3
467983,4,6,3
467984,4,5,3
467985,4,6,3
467986,3,5,3
467987,4,6,3
467988,5,6,3
467989,3,6,3
467990,4,6,3
467991,4,6,3
467992,4,6,4
467993,3,6,3
467994,4,6,3
467995,3,6,3
467996,4,6,3
467997,3,6,3
467998,3,6,3
467999,4,6,4
468000,3,6,3
468001,4,6,4
468002,3,6,3
468003,4,6,4
468004,1,4,3
468005,3,6,3
468006,4,6,3
468007,4,6,3
468008,4,6,3
468009,4,6,3
468010,4,6,2
468011,4,6,3
468012,3,6,4
468013,3,6,3
468014,3,6,4
468015,4,6,3
468016,3,6,3
468017,3,6,3
468018,3,6,3
468019,3,6,3
468020,3,6,4
468021,3,6,4
468022,6,3,2
468023,4,6,4
468024,4,6,4
468025,4,6,4
468026,3,6,4
468027,4,6,4
468028,4,6,5
468029,2,6,4
468030,3,6,4
468031,4,6,4
468032,3,6,4
468033,3,6,4
468034,4,6,3
468035,1,6,4
468036,3,6,4
468037,3,6,4
468038,3,6,4
468039,3,6,3
468040,4,6,3
468041,2,6,4
468042,4,6,3
468043,3,6,4
468044,3,6,4
468045,3,6,4
468046,3,6,4
468047,3,6,4
468048,3,6,3
468049,4,6,4
468050,3,6,4
468051,3,6,4
468052,3,6,4
468053,3,6,4
468054,3,6,3
468055,3,6,3
468056,3,6,3
468057,3,6,3
468058,3,6,3
468059,3,6,3
468060,3,6,3
468061,3,6,3
468062,3,6,3
468063,4,6,3
468064,4,6,3
468065,4,5,3
468066,4,6,4
468067,3,6,3
468068,4,6,3
468069,4,6,3
468070,3,6,3
468071,4,6,3
468072,4,6,2
468073,3,6,3
468074,3,6,3
468075,4,6,3
468076,4,6,3
468077,6,5,2
468078,3,6,4
468079,4,6,3
468080,3,6,3
468081,3,6,4
468082,3,6,3
468083,3,6,3
468084,4,6,3
468085,2,5,4
468086,4,6,3
468087,4,5,3
468088,4,6,3
468089,4,5,3
468090,3,6,3
468091,4,5,3
468092,4,5,3
468094,3,6,3
468095,4,6,3
468096,3,5,4
468097,4,6,3
468098,4,6,3
468099,3,5,3
468100,4,6,3
468101,4,6,3
468102,5,5,3
468103,4,6,3
468105,4,6,3
468106,3,6,4
468107,3,6,3
468108,3,6,3
468109,3,6,3
468110,4,6,3
468111,3,6,4
468112,3,6,4
468113,3,6,4
468114,3,6,4
468115,5,5,3
468116,3,6,4
468117,3,6,3
468118,4,6,2
468119,3,6,3
468120,3,6,3
468121,3,6,4
468122,2,6,4
468123,2,6,5
468124,3,6,4
468125,2,6,4
468126,2,6,4
468127,4,6,2
468128,4,6,2
468129,2,6,4
468130,3,6,3
468131,3,6,3
468132,4,6,3
468133,4,6,2
468134,2,6,4
468135,2,6,4
468136,3,6,4
468137,4,6,3
468138,2,6,4
468139,1,5,3
468140,4,6,3
468141,3,6,3
468142,4,6,3
468143,2,6,4
468144,3,6,3
468145,4,6,2
468146,3,6,3
468147,2,6,4
468148,3,6,3
468149,2,6,4
468150,3,5,4
468151,2,6,4
468152,4,6,4
468153,3,6,3
468154,4,6,2
468155,3,6,2
468156,4,6,3
468157,3,5,3
468158,4,6,3
468159,4,6,3
468160,3,6,3
468161,4,5,3
468162,3,5,3
468163,3,6,3
468164,4,6,3
468165,4,5,3
468166,4,6,3
468167,3,6,3
468168,4,6,3
468169,4,5,3
468170,4,6,3
468171,4,6,3
468172,4,6,3
468173,3,6,3
468174,4,6,3
468175,4,6,3
468176,4,6,3
468177,4,6,3
468178,4,6,3
468179,4,6,3
468180,4,6,3
468181,4,6,3
468182,3,6,3
468183,3,5,3
468184,3,5,3
468185,1,5,3
468186,4,6,3
468187,3,6,4
468188,5,6,2
468189,4,5,3
468190,3,6,3
468191,3,6,4
468192,4,6,3
468194,4,6,3
468195,4,6,3
468196,4,6,3
468197,4,6,3
468198,4,6,3
468199,3,6,4
468200,3,5,4
468201,2,6,2
468202,5,5,2
468203,3,6,2
468204,4,6,3
468205,4,6,3
468206,3,6,2
468207,5,6,4
468208,3,6,4
468209,2,6,4
468210,4,5,2
468212,4,6,3
468213,4,6,3
468214,4,6,3
468215,4,6,3
468216,4,6,3
468217,2,6,3
468218,3,6,3
468219,3,5,3
468220,3,6,4
468221,4,5,4
468222,3,6,4
468223,3,6,4
468224,2,6,4
468225,2,6,4
468226,4,6,3
468227,3,6,3
468228,2,6,3
468229,1,6,4
468230,2,6,3
468231,5,3,3
468232,4,6,3
468233,4,6,2
468234,3,6,3
468235,3,6,4
468236,1,6,4
468237,4,6,4
468238,4,6,3
468239,4,6,2
468240,4,5,3
468241,4,6,3
468242,4,6,4
468243,3,6,4
468245,2,6,4
468246,3,6,3
468247,4,6,3
468248,3,6,4
468249,3,6,3
468250,1,6,4
468251,5,6,3
468252,4,5,3
468253,4,6,3
468254,4,6,3
468255,1,6,4
468256,3,6,3
468257,2,6,3
468258,3,6,4
468259,3,6,3
468260,3,6,3
468261,4,5,3
468262,3,5,3
468263,4,5,3
468264,4,5,3
468266,4,6,3
468267,4,6,3
468268,3,6,3
468269,2,6,3
468270,3,6,3
468271,3,5,3
468272,2,6,2
468273,3,5,3
468274,3,6,3
468275,2,6,2
468276,3,6,3
468277,3,5,3
468278,2,6,2
468279,3,6,3
468280,3,6,2
468281,3,6,3
468282,2,6,2
468283,4,6,3
468284,3,6,2
468285,4,6,3
468286,3,6,3
468287,3,6,3
468288,2,6,4
468289,4,5,3
468290,3,6,3
468291,3,6,2
468292,3,5,2
468293,3,6,3
468294,4,6,3
468295,2,6,2
468296,3,6,3
468297,3,6,3
468298,2,6,2
468299,3,5,3
468300,2,6,2
468301,3,6,3
468302,3,6,3
468303,3,6,3
468304,4,6,2
468305,2,6,2
468306,3,6,3
469884,3,6,4
469885,3,6,3
469886,3,6,3
469888,2,7,3
469889,2,6,3
469890,2,7,3
469891,3,6,3
469892,3,6,3
469893,1,3,3
469894,3,6,3
469896,3,6,3
469898,3,6,3
469899,3,7,3
469900,3,7,3
469901,3,5,5
469902,3,6,3
469903,2,6,3
469904,2,6,4
469905,4,6,3
469906,3,7,3
469907,3,6,4
469908,1,2,2
469909,2,6,2
469910,2,6,3
469911,2,6,3
469912,3,6,4
469913,3,7,3
469914,3,5,3
469915,3,6,3
469916,3,6,2
469917,3,6,3
469918,4,6,3
469919,1,3,3
474913,3,5,3
474914,4,5,3
474915,3,6,3
474916,3,5,3
474917,4,6,3
474918,4,5,4
474919,4,5,3
474920,3,5,3
474921,4,5,3
474923,3,5,3
474924,4,6,3
474927,3,5,3
474928,4,5,3
474929,4,5,3
474930,3,5,3
474931,4,5,2
474932,4,6,3
474933,3,5,3
474934,4,5,3
474935,4,5,3
474936,4,6,3
474937,4,5,2
474938,3,6,3
474939,4,5,3
474940,4,5,3
474941,4,5,2
474942,3,6,3
474943,3,5,3
474944,4,5,3
474945,4,5,3
474946,3,6,3
474947,4,6,3
474948,3,5,3
474949,3,6,2
474950,4,5,3
474951,3,6,3
474952,3,6,3
474953,3,6,3
474954,4,6,3
474955,4,6,3
474956,3,6,3
474957,5,5,3
474958,4,6,3
474959,3,6,3
474960,4,6,2
474962,4,6,3
474963,3,6,3
474964,3,6,3
474965,3,6,3
474966,3,6,3
474967,3,6,2
474968,3,6,3
474969,4,6,3
474970,3,6,4
474971,4,6,3
474972,2,6,4
474973,3,6,3
474974,3,6,4
474975,4,6,3
474976,3,6,3
474977,3,6,3
474978,3,6,3
474979,4,6,3
474980,3,6,3
474981,3,6,2
474982,4,6,4
474983,3,6,3
474984,3,6,3
474985,4,6,3
474986,3,6,3
474987,4,6,3
474988,3,6,4
474989,3,6,2
474990,3,5,3
474991,4,6,3
474992,3,6,4
474993,4,6,2
474994,3,5,4
474995,4,6,3
474996,3,6,3
474997,4,6,3
474998,3,6,4
474999,3,6,3
475000,3,6,3
475001,3,6,2
475002,4,6,3
475003,4,5,3
475004,3,6,3
475005,4,5,3
475006,4,6,3
475007,4,6,3
475009,3,5,3
475010,4,5,3
475011,4,6,3
475012,4,6,3
475013,3,6,4
475014,4,6,3
475015,4,6,4
475016,3,6,4
475017,4,5,3
475018,3,5,4
475019,4,5,3
475020,3,6,3
475021,4,5,4
475022,3,6,3
475023,5,6,3
475024,4,5,4
475025,4,6,3
475026,4,5,3
475028,4,6,3
475029,5,5,2
475030,4,5,3
475031,4,6,3
475033,4,6,3
475034,4,6,4
475035,4,6,3
475036,4,6,3
475037,4,6,3
475038,4,5,3
475039,4,6,3
475040,3,6,3
475041,3,6,3
475042,4,6,3
475043,4,6,2
475044,3,5,3
475045,4,6,3
475046,4,6,3
475047,3,6,3
475049,4,6,3
475050,3,6,3
475051,4,6,3
475053,3,6,4
475054,4,6,3
475055,4,6,3
475056,4,6,2
475057,3,6,3
475058,4,6,3
475059,3,6,4
475060,4,6,3
475061,3,6,3
475062,4,6,3
475063,4,5,3
475064,4,6,3
475065,4,6,4
475066,4,6,3
475067,1,3,4
475068,3,6,3
475069,2,6,4
475070,4,6,3
475071,3,6,3
475072,4,6,3
475073,2,6,4
475074,4,6,3
475075,4,6,3
475076,3,6,3
475077,4,6,4
475078,4,6,3
475079,4,6,4
475080,4,6,3
475081,3,6,4
475082,4,6,2
475083,3,6,4
475084,4,6,3
475085,4,6,4
475086,4,6,3
475087,3,6,4
475088,4,6,2
475089,4,6,4
475090,4,6,3
475091,4,6,4
475092,4,6,3
475093,3,5,3
475094,4,5,2
475095,4,6,4
475096,4,6,2
475097,4,6,3
475098,4,6,3
475101,4,6,4
475102,4,6,3
475103,6,5,3
475104,3,5,3
475105,3,6,2
475106,5,5,2
475107,3,6,3
475108,3,6,3
475109,5,5,2
475110,3,6,3
475111,3,5,3
475112,4,6,2
475287,3,5,3
475288,3,6,2
475289,3,6,2
475290,4,5,2
475291,4,5,3
475292,4,5,3
475293,4,5,2
475294,4,5,3
475295,4,5,3
475296,4,5,3
475297,4,5,3
475298,3,5,3
475299,4,5,2
475300,3,5,3
475301,4,5,3
475302,4,5,2
475303,4,5,2
475305,3,5,3
475306,4,5,2
475307,4,5,2
475308,4,5,2
475309,4,6,3
475310,3,5,2
475311,4,5,3
475312,4,6,3
475313,2,5,3
475314,4,5,2
475315,3,5,3
475316,4,5,2
475317,4,5,3
475318,4,5,3
475319,4,5,2
475320,4,5,3
475321,4,5,2
475322,4,5,3
475323,4,5,3
475324,4,5,2
475325,5,5,2
475326,4,5,3
475327,3,5,3
475328,3,5,3
475329,4,5,2
475330,4,5,3
475331,4,5,3
475332,4,5,3
475333,4,5,3
475334,3,5,3
475335,4,5,2
475336,3,5,3
475337,4,6,2
475338,3,6,3
475339,3,6,3
475340,2,6,3
475341,3,6,3
475342,3,6,3
475343,3,6,3
475344,3,6,3
475345,3,6,3
475346,3,6,3
475347,3,6,5
475348,3,6,3
475349,4,6,2
475350,4,6,2
475351,5,6,1
475352,3,6,4
475353,3,5,3
475354,3,6,3
475355,3,6,3
475356,3,5,3
475357,3,6,3
475358,3,6,3
475362,3,6,3
475364,3,6,3
475365,3,5,3
475366,3,6,3
475367,5,5,3
475368,5,5,3
475369,4,5,3
475370,3,5,3
475371,2,6,4
475372,3,6,3
475373,3,6,3
475374,3,6,3
475375,3,6,3
475376,3,6,3
475377,3,5,3
475378,3,6,3
475380,3,5,3
475381,2,6,3
475382,3,7,3
475383,3,5,3
475384,2,5,3
475385,3,6,4
475386,3,5,3
475387,2,6,3
475388,4,5,3
475389,4,6,3
475390,3,5,3
475391,3,5,3
475392,4,5,2
475393,3,5,2
475394,4,5,2
475395,3,5,2
475396,3,5,3
475397,3,5,2
475398,4,6,2
475399,3,5,3
475400,4,5,2
475401,3,5,3
475402,4,5,3
475403,4,5,3
475404,4,5,3
475405,4,5,3
475406,3,5,2
475407,4,5,2
475408,4,5,2
475409,4,5,2
475410,3,5,2
475411,4,5,2
475412,3,5,2
475413,1,5,3
475414,3,5,2
475415,4,5,2
475416,4,6,2
475417,3,5,2
475418,3,5,3
475419,3,5,2
475420,3,5,2
475421,4,5,3
475422,4,5,2
475423,4,5,3
475424,3,5,2
475425,4,5,2
475426,3,5,3
475427,3,5,3
475429,4,5,2
475430,4,5,3
475431,6,4,2
475432,4,5,2
475433,3,5,2
475434,4,5,2
475435,3,5,3
475437,3,5,2
475438,4,5,2
475439,3,5,2
475440,3,5,2
475441,3,5,3
475442,3,6,3
475443,3,6,2
475444,2,5,3
475445,2,5,3
475446,3,5,3
475447,3,6,3
475448,3,7,3
475449,4,5,3
475450,5,5,2
475451,4,5,2
475452,4,5,3
475453,5,6,2
475454,4,5,2
475456,3,5,2
475457,4,5,2
475458,1,5,3
475459,3,5,3
475460,4,5,3
475461,3,6,4
475462,3,6,3
475463,2,6,4
475465,4,5,3
475466,2,5,3
475467,3,5,3
475468,3,5,3
475469,4,6,3
475470,5,5,3
475471,4,5,2
475472,4,6,2
475473,4,6,3
475474,4,6,2
475475,3,6,3
475476,4,6,3
475477,3,5,2
475478,3,5,2
475479,3,5,2
475481,3,6,3
475482,3,6,4
475484,3,5,3
475485,3,5,3
475486,2,5,2
475487,5,5,3
475488,5,5,2
475489,5,5,3
475490,4,5,2
475491,4,5,2
475492,3,6,3
475493,3,5,3
479619,3,6,4
479620,3,6,4
479621,3,4,4
479622,3,6,3
479623,2,6,3
479624,3,6,2
479625,4,6,3
479626,2,6,2
479628,3,6,2
479629,3,6,2
479630,3,6,3
